timestamp,open,high,low,close
1786522800000,4407.105,4409.245,4407.085,4408.095
1786523100000,4408.055,4408.335,4405.445,4406.875
1786523400000,4406.865,4407.395,4404.865,4405.525
1786523700000,4405.635,4406.365,4404.565,4405.775
1786524000000,4405.785,4406.095,4404.315,4405.865
1786524300000,4405.795,4405.795,4402.565,4404.055
1786524600000,4403.995,4404.875,4403.005,4403.115
1786524900000,4403.115,4403.495,4401.535,4401.665
1786525200000,4401.805,4407.855,4401.685,4407.185
1786525500000,4407.205,4408.705,4406.545,4408.595
1786525800000,4408.575,4412.945,4407.795,4412.765
1786526100000,4412.925,4417.665,4412.215,4415.325
1786526400000,4415.325,4423.985,4413.125,4423.425
1786526700000,4423.305,4423.305,4412.745,4412.905
1786527000000,4412.875,4415.715,4411.705,4413.925
1786527300000,4414.095,4416.165,4412.485,4415.825
1786527600000,4415.735,4416.815,4413.035,4413.525
1786527900000,4413.505,4414.295,4412.205,4412.685
1786528200000,4412.915,4416.325,4410.515,4411.625
1786528500000,4411.685,4416.225,4411.295,4415.525
1786528800000,4415.665,4416.185,4414.395,4414.805
1786529100000,4414.855,4419.035,4414.855,4417.805
1786529400000,4417.785,4419.205,4416.985,4417.735
1786529700000,4417.995,4419.645,4417.285,4419.305
1786530000000,4419.245,4420.185,4418.515,4418.935
1786530300000,4418.995,4420.825,4417.845,4419.455
1786530600000,4419.165,4419.595,4416.795,4416.945
1786530900000,4416.925,4416.925,4412.625,4413.745
1786531200000,4413.815,4414.975,4413.015,4414.605
1786531500000,4414.505,4415.575,4406.805,4409.175
1786531800000,4409.185,4410.875,4408.005,4410.425
1786532100000,4410.485,4412.575,4409.575,4412.545
1786532400000,4412.615,4415.105,4410.585,4410.915
1786532700000,4411.075,4411.495,4408.995,4410.435
1786533000000,4410.465,4411.115,4407.725,4407.725
1786533300000,4407.725,4410.085,4407.725,4410.055
1786533600000,4410.055,4411.425,4409.695,4410.685
1786533900000,4410.625,4416.615,4409.735,4414.935
1786534200000,4414.945,4415.795,4412.745,4413.155
1786534500000,4413.025,4413.645,4410.015,4411.465
1786534800000,4411.465,4413.725,4411.395,4413.135
1786535100000,4413.105,4414.095,4412.145,4413.235
1786535400000,4413.265,4414.225,4412.555,4414.055
1786535700000,4414.015,4415.315,4412.315,4412.655
1786536000000,4412.525,4412.915,4407.695,4408.485
1786536300000,4408.395,4409.165,4406.635,4407.125
1786536600000,4407.045,4409.225,4406.115,4408.515
1786536900000,4408.395,4408.915,4406.375,4408.075
1786537200000,4408.275,4409.465,4404.765,4406.465
1786537500000,4406.345,4426.235,4404.355,4426.235
1786537800000,4426.795,4431.605,4381.295,4424.905
1786538100000,4424.835,4429.805,4415.425,4428.675
1786538400000,4428.805,4438.105,4423.515,4428.425
1786538700000,4428.415,4428.415,4416.095,4421.355
1786539000000,4421.455,4428.565,4420.855,4427.505
1786539300000,4427.545,4438.105,4426.275,4437.285
1786539600000,4437.105,4441.245,4426.205,4432.025
1786539900000,4432.045,4434.225,4427.475,4429.635
1786540200000,4429.775,4430.575,4420.445,4421.795
1786540500000,4421.695,4428.885,4420.885,4424.025
1786540800000,4424.055,4427.505,4416.745,4416.745
1786541100000,4416.705,4419.275,4414.465,4418.185
1786541400000,4418.335,4420.685,4412.335,4413.665
1786541700000,4413.705,4419.805,4410.045,4411.655
1786542000000,4411.655,4420.125,4408.245,4416.415
1786542300000,4416.325,4428.025,4415.235,4427.835
1786542600000,4427.795,4433.745,4426.005,4432.195
1786542900000,4432.365,4432.725,4426.835,4427.255
1786543200000,4427.605,4428.805,4420.855,4426.505
1786543500000,4426.545,4429.805,4426.005,4429.375
1786543800000,4429.425,4434.735,4429.085,4431.675
1786544100000,4431.695,4437.355,4429.535,4436.155
1786544400000,4436.105,4439.495,4433.645,4436.215
1786544700000,4436.155,4437.035,4430.145,4431.355
1786545000000,4431.355,4435.815,4418.955,4420.535
1786545300000,4420.645,4423.155,4416.195,4418.145
1786545600000,4418.135,4425.255,4416.905,4424.755
1786545900000,4424.815,4432.395,4420.005,4422.095
1786546200000,4421.975,4424.205,4416.345,4422.515
1786546500000,4422.565,4423.785,4418.755,4421.875
1786546800000,4421.855,4423.315,4415.045,4415.945
1786547100000,4415.895,4423.125,4414.635,4421.335
1786547400000,4421.335,4429.795,4420.405,4426.435
1786547700000,4426.335,4426.815,4421.725,4424.125
1786548000000,4424.275,4427.805,4423.685,4426.065
1786548300000,4426.065,4426.235,4419.355,4421.105
1786548600000,4421.195,4425.225,4418.255,4418.715
1786548900000,4418.865,4421.045,4416.545,4420.795
1786549200000,4420.625,4421.705,4416.785,4418.095
1786549500000,4418.205,4418.395,4414.155,4415.655
1786549800000,4415.655,4416.605,4410.745,4416.505
1786550100000,4416.395,4422.155,4416.215,4420.895
1786550400000,4420.935,4425.565,4417.995,4420.295
1786550700000,4420.235,4422.145,4417.765,4419.205
1786551000000,4419.485,4423.975,4416.785,4423.225
1786551300000,4423.325,4426.115,4422.405,4425.055
1786551600000,4425.175,4426.445,4423.415,4425.985
1786551900000,4425.985,4426.265,4422.105,4422.905
1786552200000,4423.005,4423.755,4412.985,4413.025
1786552500000,4413.005,4415.815,4411.115,4413.655
1786552800000,4413.645,4415.415,4409.105,4410.745
1786553100000,4410.745,4411.175,4401.875,4402.355
1786553400000,4402.235,4405.935,4401.835,4405.145
1786553700000,4405.245,4405.245,4396.295,4401.355
1786554000000,4401.355,4405.215,4399.655,4402.845
1786554300000,4402.755,4407.445,4402.065,4406.225
1786554600000,4406.225,4406.515,4403.035,4403.505
1786554900000,4403.675,4404.265,4401.695,4403.265
1786555200000,4403.445,4409.685,4402.575,4407.525
1786555500000,4407.645,4409.095,4405.185,4406.395
1786555800000,4406.515,4410.485,4405.855,4410.115
1786556100000,4409.975,4411.275,4404.655,4405.665
1786556400000,4405.495,4405.495,4401.145,4401.935
1786556700000,4401.935,4403.855,4401.455,4402.925
1786557000000,4403.055,4405.405,4399.595,4400.015
1786557300000,4400.225,4401.675,4398.815,4399.245
1786557600000,4398.965,4399.325,4395.975,4398.735
1786557900000,4398.705,4404.115,4398.275,4403.985
1786558200000,4404.095,4406.515,4404.095,4405.585
1786558500000,4405.585,4408.025,4404.255,4407.795
1786558800000,4407.825,4410.585,4407.115,4410.425
1786559100000,4410.405,4410.985,4407.055,4408.275
1786559400000,4408.195,4412.955,4407.675,4412.225
1786559700000,4412.255,4412.925,4410.265,4410.825
1786560000000,4410.725,4413.495,4410.235,4413.365
1786560300000,4413.325,4417.795,4413.155,4417.075
1786560600000,4416.985,4417.095,4413.245,4413.555
1786560900000,4413.555,4413.975,4412.545,4412.765
1786561200000,4412.865,4416.915,4412.635,4416.515
1786561500000,4416.465,4418.285,4414.805,4415.895
1786561800000,4415.735,4416.735,4415.335,4416.205
1786562100000,4416.205,4417.845,4415.745,4417.255
1786562400000,4417.255,4417.655,4415.955,4416.245
1786562700000,4416.195,4417.345,4415.515,4416.475
1786563000000,4416.515,4416.565,4413.125,4413.545
1786563300000,4413.515,4414.115,4411.155,4411.595
1786563600000,4411.765,4413.185,4411.045,4412.975
1786563900000,4412.905,4413.355,4408.085,4409.435
1786564200000,4409.565,4413.025,4409.505,4411.205
1786564500000,4411.205,4413.975,4410.715,4413.765
1786564800000,4413.735,4414.115,4410.835,4410.955
1786565100000,4410.885,4411.835,4409.895,4410.305
1786565400000,4410.375,4410.675,4408.565,4408.775
1786565700000,4408.625,4409.615,4406.985,4406.985
1786566000000,4407.085,4407.895,4406.515,4407.765
1786566300000,4407.605,4408.535,4407.015,4407.535
1786566600000,4407.495,4407.735,4406.615,4406.935
1786566900000,4407.025,4408.505,4406.565,4407.845
1786567200000,4407.885,4408.485,4407.185,4407.715
1786567500000,4407.715,4408.565,4406.745,4408.075
1786567800000,4408.195,4408.575,4406.365,4407.185
1786568100000,4407.355,4408.795,4407.275,4407.875
1786568400000,4407.875,4407.875,4407.875,4407.875
1786568700000,4407.875,4407.875,4407.875,4407.875
1786569000000,4407.875,4407.875,4407.875,4407.875
1786569300000,4407.875,4407.875,4407.875,4407.875
1786569600000,4407.875,4407.875,4407.875,4407.875
1786569900000,4407.875,4407.875,4407.875,4407.875
1786570200000,4407.875,4407.875,4407.875,4407.875
1786570500000,4407.875,4407.875,4407.875,4407.875
1786570800000,4407.875,4407.875,4407.875,4407.875
1786571100000,4407.875,4407.875,4407.875,4407.875
1786571400000,4407.875,4407.875,4407.875,4407.875
1786571700000,4407.875,4407.875,4407.875,4407.875
1786572000000,4408.145,4410.515,4404.715,4404.885
1786572300000,4404.755,4405.085,4402.425,4403.775
1786572600000,4403.615,4404.075,4402.295,4402.895
1786572900000,4403.015,4403.125,4401.205,4402.125
1786573200000,4401.905,4402.715,4401.375,4401.925
1786573500000,4401.915,4402.725,4398.065,4399.155
1786573800000,4399.245,4401.725,4398.605,4400.175
1786574100000,4400.295,4400.985,4398.205,4399.295
1786574400000,4399.145,4400.125,4398.935,4399.835
1786574700000,4399.725,4401.065,4399.505,4400.135
1786575000000,4400.315,4401.855,4400.255,4401.845
1786575300000,4402.045,4402.925,4400.505,4401.055
1786575600000,4400.455,4403.315,4400.455,4402.535
1786575900000,4402.455,4404.155,4402.075,4404.125
1786576200000,4404.035,4405.915,4404.035,4405.315
1786576500000,4405.475,4407.905,4405.375,4406.995
1786576800000,4406.885,4408.265,4406.885,4407.955
1786577100000,4407.855,4409.605,4407.105,4408.095
1786577400000,4408.115,4410.125,4407.905,4408.455
1786577700000,4408.585,4409.255,4407.525,4407.895
1786578000000,4408.005,4409.005,4406.935,4408.235
1786578300000,4408.385,4409.645,4407.745,4408.305
1786578600000,4408.185,4411.005,4407.625,4410.815
1786578900000,4410.695,4414.545,4410.455,4414.105
1786579200000,4413.995,4419.015,4412.625,4416.015
1786579500000,4415.905,4421.885,4415.255,4420.875
1786579800000,4420.985,4421.075,4418.275,4418.715
1786580100000,4418.825,4429.115,4418.755,4428.165
1786580400000,4428.245,4437.235,4427.805,4433.585
1786580700000,4433.705,4433.985,4426.615,4428.125
1786581000000,4427.945,4449.455,4424.245,4443.855
1786581300000,4443.725,4445.055,4436.675,4436.965
1786581600000,4436.795,4440.015,4436.565,4439.475
1786581900000,4439.375,4439.955,4428.835,4429.385
1786582200000,4429.245,4432.195,4427.955,4430.995
1786582500000,4431.295,4431.295,4423.645,4427.005
1786582800000,4427.525,4433.825,4422.485,4433.255
1786583100000,4433.005,4435.135,4430.405,4434.335
1786583400000,4433.895,4434.745,4428.245,4429.625
1786583700000,4429.635,4435.025,4426.445,4426.745
1786584000000,4426.945,4427.255,4418.775,4420.785
1786584300000,4420.885,4423.225,4418.755,4418.975
1786584600000,4418.945,4428.755,4418.695,4428.005
1786584900000,4428.005,4429.605,4423.985,4424.155
1786585200000,4423.845,4423.845,4417.565,4418.985
1786585500000,4418.985,4419.135,4410.105,4412.375
1786585800000,4412.305,4415.285,4409.145,4415.285
1786586100000,4415.125,4416.015,4405.795,4408.145
1786586400000,4408.045,4409.795,4405.525,4407.835
1786586700000,4407.825,4413.185,4405.165,4412.795
1786587000000,4412.545,4413.935,4409.825,4410.225
1786587300000,4410.295,4411.675,4409.645,4411.365
1786587600000,4411.465,4412.275,4405.455,4406.195
1786587900000,4406.095,4408.615,4405.905,4406.025
1786588200000,4406.185,4406.185,4400.265,4402.425
1786588500000,4402.595,4408.745,4398.545,4408.585
1786588800000,4408.525,4409.985,4405.785,4409.985
1786589100000,4409.985,4410.225,4407.015,4409.775
1786589400000,4409.695,4410.325,4405.125,4405.175
1786589700000,4405.285,4408.055,4405.225,4406.725
1786590000000,4406.715,4411.545,4406.435,4410.645
1786590300000,4410.745,4412.025,4407.695,4407.705
1786590600000,4407.695,4409.265,4403.805,4406.735
1786590900000,4406.675,4409.895,4405.245,4408.635
1786591200000,4408.525,4409.275,4406.665,4408.925
1786591500000,4408.975,4409.905,4407.325,4409.055
1786591800000,4408.865,4410.105,4408.655,4409.465
1786592100000,4409.475,4410.255,4408.415,4408.975
1786592400000,4408.975,4409.165,4405.235,4405.515
1786592700000,4405.515,4407.555,4404.705,4405.205
1786593000000,4405.015,4405.745,4402.165,4403.065
1786593300000,4402.995,4403.115,4398.445,4400.095
1786593600000,4399.945,4400.155,4394.535,4395.725
1786593900000,4395.845,4397.145,4394.845,4395.795
1786594200000,4395.615,4395.865,4391.375,4394.275
1786594500000,4394.395,4395.555,4393.065,4394.445
1786594800000,4394.425,4397.775,4392.185,4397.195
1786595100000,4397.245,4399.105,4396.865,4397.945
1786595400000,4397.775,4399.295,4397.265,4398.585
1786595700000,4398.535,4399.075,4396.975,4397.315
1786596000000,4397.355,4399.115,4394.875,4395.655
1786596300000,4395.515,4398.635,4395.435,4395.435
1786596600000,4395.415,4397.335,4395.015,4396.275
1786596900000,4396.375,4398.245,4395.935,4397.475
1786597200000,4397.475,4397.665,4392.935,4394.465
1786597500000,4394.425,4397.385,4394.005,4396.455
1786597800000,4396.645,4404.625,4395.015,4404.285
1786598100000,4404.335,4405.265,4400.575,4401.325
1786598400000,4401.165,4403.435,4400.775,4402.635
1786598700000,4402.695,4407.125,4402.385,4406.075
1786599000000,4406.475,4406.975,4393.065,4397.185
1786599300000,4397.235,4399.645,4396.615,4399.335
1786599600000,4399.305,4400.645,4385.925,4387.375
1786599900000,4387.355,4389.105,4382.965,4386.945
1786600200000,4387.215,4389.135,4384.015,4384.235
1786600500000,4384.175,4386.135,4380.325,4382.905
1786600800000,4382.885,4385.365,4376.055,4377.855
1786601100000,4378.035,4379.595,4375.165,4379.095
1786601400000,4379.105,4380.505,4374.675,4375.645
1786601700000,4375.655,4378.265,4374.865,4375.225
1786602000000,4374.945,4378.285,4373.855,4378.285
1786602300000,4378.405,4378.645,4374.245,4375.715
1786602600000,4375.445,4378.265,4369.695,4371.765
1786602900000,4371.775,4372.485,4368.695,4371.225
1786603200000,4371.585,4374.495,4371.255,4374.055
1786603500000,4374.055,4378.975,4373.915,4378.535
1786603800000,4378.185,4380.215,4378.115,4379.905
1786604100000,4380.025,4381.515,4379.445,4380.735
1786604400000,4380.425,4381.655,4378.235,4379.555
1786604700000,4379.675,4380.585,4377.215,4378.145
1786605000000,4378.145,4378.775,4374.955,4376.705
1786605300000,4376.915,4377.515,4373.675,4373.805
1786605600000,4373.805,4376.655,4373.575,4376.295
1786605900000,4376.405,4377.215,4374.405,4376.255
1786606200000,4376.195,4377.145,4372.045,4373.145
1786606500000,4373.295,4376.515,4372.195,4374.275
1786606800000,4374.455,4378.565,4373.665,4378.335
1786607100000,4378.445,4378.725,4371.075,4371.605
1786607400000,4371.505,4373.635,4369.745,4372.805
1786607700000,4372.865,4372.965,4369.155,4369.795
1786608000000,4369.635,4370.405,4365.705,4366.945
1786608300000,4366.975,4369.715,4365.675,4365.675
1786608600000,4365.655,4367.795,4363.905,4365.845
1786608900000,4365.845,4367.875,4365.145,4365.305
1786609200000,4365.325,4370.575,4364.765,4369.805
1786609500000,4369.835,4373.515,4369.465,4372.655
1786609800000,4372.655,4375.575,4371.785,4374.455
1786610100000,4374.465,4375.525,4373.325,4373.465
1786610400000,4373.355,4375.205,4373.215,4373.455
1786610700000,4373.385,4378.975,4373.285,4378.455
1786611000000,4378.415,4379.085,4374.825,4375.845
1786611300000,4375.955,4377.055,4374.925,4375.735
1786611600000,4375.805,4376.785,4373.385,4374.065
1786611900000,4374.065,4377.955,4372.375,4376.955
1786612200000,4376.955,4378.265,4376.265,4376.795
1786612500000,4376.655,4380.915,4376.125,4380.385
1786612800000,4380.205,4381.875,4377.905,4378.385
1786613100000,4378.435,4382.215,4378.435,4379.785
1786613400000,4379.805,4381.215,4379.525,4380.705
1786613700000,4380.695,4381.525,4380.025,4380.865
1786614000000,4380.895,4381.605,4378.655,4379.845
1786614300000,4379.855,4380.465,4378.275,4379.355
1786614600000,4379.425,4380.935,4378.705,4380.135
1786614900000,4380.255,4384.715,4379.805,4384.445
1786615200000,4384.575,4385.175,4383.265,4384.345
1786615500000,4384.325,4385.155,4383.675,4383.925
1786615800000,4383.945,4384.595,4381.185,4381.345
1786616100000,4381.585,4385.705,4381.525,4385.015
1786616400000,4384.975,4386.325,4383.695,4384.555
1786616700000,4384.555,4387.395,4384.435,4386.935
1786617000000,4386.895,4387.615,4384.375,4385.155
1786617300000,4385.255,4388.965,4385.205,4388.515
1786617600000,4388.455,4390.485,4387.805,4390.485
1786617900000,4390.485,4390.505,4388.055,4390.105
1786618200000,4390.245,4393.685,4389.925,4392.435
1786618500000,4392.505,4392.865,4390.865,4391.955
1786618800000,4391.865,4392.845,4388.265,4389.085
1786619100000,4388.845,4391.495,4388.845,4390.555
1786619400000,4390.505,4394.245,4390.075,4394.175
1786619700000,4394.175,4396.475,4392.555,4393.165
1786620000000,4393.065,4394.105,4391.045,4392.285
1786620300000,4392.685,4392.975,4387.855,4387.855
1786620600000,4388.005,4389.135,4386.635,4388.405
1786620900000,4388.405,4389.615,4387.685,4388.885
1786621200000,4388.875,4388.875,4383.645,4383.925
1786621500000,4383.925,4385.655,4383.005,4384.515
1786621800000,4384.475,4385.155,4382.715,4384.265
1786622100000,4384.505,4388.005,4382.995,4387.435
1786622400000,4387.555,4387.955,4385.605,4386.895
1786622700000,4387.185,4391.505,4385.875,4390.575
1786623000000,4390.325,4390.695,4387.815,4388.865
1786623300000,4389.045,4389.415,4384.565,4386.355
1786623600000,4386.535,4389.825,4384.225,4385.475
1786623900000,4385.365,4392.415,4383.955,4390.645
1786624200000,4390.645,4401.045,4380.575,4391.735
1786624500000,4391.845,4392.535,4386.185,4390.065
1786624800000,4390.095,4394.045,4385.815,4391.955
1786625100000,4392.005,4397.155,4391.525,4394.665
1786625400000,4394.685,4396.725,4392.595,4394.655
1786625700000,4394.655,4401.765,4392.765,4401.615
1786626000000,4401.555,4401.965,4391.385,4393.845
1786626300000,4393.895,4397.715,4391.975,4393.155
1786626600000,4393.235,4394.535,4390.765,4393.645
1786626900000,4393.695,4395.185,4390.435,4392.255
1786627200000,4392.125,4395.125,4388.425,4388.525
1786627500000,4388.395,4389.985,4383.805,4385.145
1786627800000,4384.915,4389.695,4376.795,4378.815
1786628100000,4378.715,4382.575,4375.015,4382.285
1786628400000,4382.195,4383.885,4376.195,4379.285
1786628700000,4379.395,4382.625,4375.535,4377.455
1786629000000,4377.405,4378.235,4370.585,4376.085
1786629300000,4376.095,4378.075,4371.885,4372.735
1786629600000,4372.785,4378.795,4369.695,4373.045
1786629900000,4373.045,4378.685,4367.965,4369.185
1786630200000,4369.135,4371.805,4366.485,4370.795
1786630500000,4370.795,4378.115,4368.955,4375.615
1786630800000,4375.485,4377.935,4370.565,4374.275
1786631100000,4374.275,4376.215,4367.425,4367.505
1786631400000,4367.655,4376.155,4352.755,4374.525
1786631700000,4374.485,4377.935,4371.805,4377.415
1786632000000,4377.545,4381.565,4376.415,4380.955
1786632300000,4381.065,4387.005,4380.885,4384.655
1786632600000,4384.505,4386.655,4382.315,4383.845
1786632900000,4383.735,4386.685,4383.005,4383.485
1786633200000,4383.685,4385.505,4377.775,4377.825
1786633500000,4377.855,4378.255,4368.695,4370.895
1786633800000,4370.895,4371.715,4368.005,4369.475
1786634100000,4369.525,4370.405,4363.315,4367.765
1786634400000,4367.765,4372.055,4366.285,4371.195
1786634700000,4371.315,4373.785,4363.425,4365.095
1786635000000,4365.055,4365.235,4356.995,4360.345
1786635300000,4360.455,4371.315,4360.135,4368.865
1786635600000,4368.865,4371.305,4367.855,4368.145
1786635900000,4368.225,4370.675,4367.955,4369.005
1786636200000,4368.985,4369.985,4365.365,4365.675
1786636500000,4365.735,4367.945,4363.105,4364.825
1786636800000,4364.895,4367.215,4362.555,4363.235
1786637100000,4363.215,4363.285,4358.225,4358.525
1786637400000,4358.325,4360.035,4353.705,4354.825
1786637700000,4354.885,4355.345,4350.925,4351.155
1786638000000,4351.185,4358.205,4350.925,4357.975
1786638300000,4357.775,4362.695,4356.545,4362.365
1786638600000,4362.395,4366.355,4362.365,4366.355
1786638900000,4366.375,4366.465,4362.735,4363.605
1786639200000,4363.605,4366.975,4363.055,4365.465
1786639500000,4365.475,4367.315,4365.475,4365.835
1786639800000,4365.845,4366.465,4363.855,4365.085
1786640100000,4365.105,4368.305,4365.045,4366.755
1786640400000,4366.855,4369.175,4364.785,4365.975
1786640700000,4365.965,4372.435,4365.965,4371.775
1786641000000,4371.815,4373.145,4370.785,4371.235
1786641300000,4371.305,4371.655,4365.875,4367.275
1786641600000,4367.325,4369.065,4366.765,4367.755
1786641900000,4367.735,4368.865,4362.095,4362.865
1786642200000,4362.685,4364.085,4359.735,4360.865
1786642500000,4360.945,4362.135,4359.625,4361.245
1786642800000,4361.225,4362.015,4355.415,4356.995
1786643100000,4356.985,4359.605,4356.985,4358.985
1786643400000,4359.005,4359.805,4357.055,4357.565
1786643700000,4357.435,4358.085,4355.425,4355.695
1786644000000,4355.725,4359.845,4355.605,4358.325
1786644300000,4358.255,4359.755,4357.015,4359.215
1786644600000,4359.215,4362.425,4357.805,4361.745
1786644900000,4361.755,4363.365,4360.565,4362.955
1786645200000,4362.845,4363.085,4355.895,4356.925
1786645500000,4356.875,4357.965,4354.475,4357.315
1786645800000,4357.315,4359.185,4356.095,4358.235
1786646100000,4358.295,4359.765,4357.435,4359.255
1786646400000,4359.165,4360.205,4357.105,4357.645
1786646700000,4357.705,4358.135,4356.285,4357.025
1786647000000,4357.165,4357.495,4354.395,4356.575
1786647300000,4356.805,4357.535,4356.305,4356.715
1786647600000,4356.835,4358.775,4355.795,4357.915
1786647900000,4357.945,4358.055,4352.825,4353.285
1786648200000,4353.255,4353.545,4346.115,4346.625
1786648500000,4346.625,4348.335,4343.365,4347.515
1786648800000,4347.555,4349.035,4346.155,4348.125
1786649100000,4348.285,4351.285,4348.005,4351.085
1786649400000,4351.095,4351.835,4349.505,4350.715
1786649700000,4350.715,4354.075,4350.425,4352.955
1786650000000,4352.905,4353.125,4350.565,4351.145
1786650300000,4351.265,4351.265,4347.335,4348.995
1786650600000,4348.955,4350.615,4348.435,4350.115
1786650900000,4350.185,4350.485,4347.795,4349.925
1786651200000,4349.915,4350.455,4346.715,4347.855
1786651500000,4347.815,4349.985,4347.665,4349.815
1786651800000,4349.495,4350.185,4349.145,4350.125
1786652100000,4350.105,4351.095,4349.775,4350.165
1786652400000,4350.055,4350.245,4349.015,4349.275
1786652700000,4349.385,4351.975,4349.155,4351.345
1786653000000,4351.225,4351.645,4347.755,4348.645
1786653300000,4348.755,4349.635,4348.125,4349.175
1786653600000,4349.035,4350.335,4347.845,4349.305
1786653900000,4349.075,4350.005,4348.835,4349.555
1786654200000,4349.685,4350.405,4348.235,4348.525
1786654500000,4348.675,4351.075,4347.495,4349.255
1786654800000,4349.255,4349.255,4349.255,4349.255
1786655100000,4349.255,4349.255,4349.255,4349.255
1786655400000,4349.255,4349.255,4349.255,4349.255
1786655700000,4349.255,4349.255,4349.255,4349.255
1786656000000,4349.255,4349.255,4349.255,4349.255
1786656300000,4349.255,4349.255,4349.255,4349.255
1786656600000,4349.255,4349.255,4349.255,4349.255
1786656900000,4349.255,4349.255,4349.255,4349.255
1786657200000,4349.255,4349.255,4349.255,4349.255
1786657500000,4349.255,4349.255,4349.255,4349.255
1786657800000,4349.255,4349.255,4349.255,4349.255
1786658100000,4349.255,4349.255,4349.255,4349.255
1786658400000,4351.215,4354.095,4350.145,4352.705
1786658700000,4352.605,4356.695,4352.525,4356.505
1786659000000,4356.645,4356.645,4353.455,4353.685
1786659300000,4353.935,4354.195,4352.385,4353.075
1786659600000,4352.915,4356.395,4352.835,4356.395
1786659900000,4356.525,4357.855,4355.855,4356.895
1786660200000,4356.855,4357.805,4355.355,4357.255
1786660500000,4357.065,4362.265,4357.015,4361.475
1786660800000,4361.645,4362.575,4359.185,4360.005
1786661100000,4360.115,4360.595,4354.275,4354.865
1786661400000,4355.475,4357.325,4353.765,4355.875
1786661700000,4356.005,4356.175,4352.105,4353.645
1786662000000,4354.065,4354.155,4348.065,4348.375
1786662300000,4348.305,4358.595,4348.305,4358.255
1786662600000,4358.325,4360.325,4354.215,4360.325
1786662900000,4360.215,4360.905,4356.695,4357.965
1786663200000,4357.805,4360.715,4356.605,4359.835
1786663500000,4360.025,4362.825,4359.425,4362.715
1786663800000,4363.155,4363.155,4360.225,4361.065
1786664100000,4360.965,4361.485,4359.705,4361.345
1786664400000,4361.455,4362.155,4358.175,4359.825
1786664700000,4360.055,4364.005,4358.975,4361.275
1786665000000,4361.485,4361.485,4356.915,4357.425
1786665300000,4357.535,4359.005,4356.035,4356.035
1786665600000,4355.855,4361.785,4355.115,4359.515
1786665900000,4359.635,4360.185,4353.495,4357.435
1786666200000,4357.335,4357.655,4350.045,4351.825
1786666500000,4351.895,4351.895,4347.675,4349.215
1786666800000,4349.075,4349.515,4345.435,4347.055
1786667100000,4346.905,4346.905,4339.275,4339.305
1786667400000,4339.175,4346.525,4336.715,4345.575
1786667700000,4345.465,4346.225,4334.315,4335.365
1786668000000,4335.255,4339.915,4334.155,4339.245
1786668300000,4339.355,4342.425,4328.915,4333.415
1786668600000,4333.995,4339.725,4333.195,4339.545
1786668900000,4339.285,4341.925,4337.685,4340.825
1786669200000,4340.755,4341.235,4328.915,4329.305
1786669500000,4329.455,4333.115,4327.465,4328.235
1786669800000,4328.085,4328.165,4321.805,4323.865
1786670100000,4323.915,4325.855,4317.395,4322.525
1786670400000,4322.455,4325.605,4315.605,4316.355
1786670700000,4316.225,4321.535,4314.755,4319.175
1786671000000,4319.265,4319.445,4313.055,4313.175
1786671300000,4313.145,4319.755,4312.855,4319.005
1786671600000,4319.305,4321.265,4318.485,4319.365
1786671900000,4319.475,4323.105,4313.665,4315.335
1786672200000,4315.345,4319.265,4312.015,4317.305
1786672500000,4317.295,4321.375,4315.955,4317.885
1786672800000,4317.995,4322.835,4315.335,4316.655
1786673100000,4316.555,4319.405,4315.725,4317.135
1786673400000,4316.865,4317.295,4310.375,4312.305
1786673700000,4312.205,4317.245,4312.205,4315.345
1786674000000,4315.315,4317.295,4314.685,4316.235
1786674300000,4315.925,4318.125,4312.425,4312.725
1786674600000,4312.715,4321.135,4310.635,4320.305
1786674900000,4320.415,4322.285,4317.895,4320.705
1786675200000,4320.575,4321.865,4317.755,4320.855
1786675500000,4320.805,4321.925,4313.905,4316.665
1786675800000,4316.655,4318.315,4314.795,4315.925
1786676100000,4315.925,4316.095,4312.305,4315.045
1786676400000,4315.525,4318.805,4313.415,4318.425
1786676700000,4318.565,4322.965,4318.565,4319.295
1786677000000,4319.175,4323.615,4318.295,4319.975
1786677300000,4320.075,4322.775,4319.605,4322.525
1786677600000,4322.405,4325.835,4322.175,4325.115
1786677900000,4324.995,4325.995,4324.165,4325.465
1786678200000,4325.595,4327.725,4324.875,4327.095
1786678500000,4326.985,4328.085,4325.205,4326.515
1786678800000,4326.625,4326.625,4325.015,4325.595
1786679100000,4325.495,4326.615,4325.335,4326.085
1786679400000,4326.135,4326.705,4323.875,4323.945
1786679700000,4324.075,4324.615,4323.255,4323.315
1786680000000,4323.345,4324.765,4322.425,4322.735
1786680300000,4322.925,4324.805,4322.475,4323.535
1786680600000,4323.745,4326.975,4323.065,4325.715
1786680900000,4325.695,4327.405,4325.255,4326.545
1786681200000,4326.375,4327.785,4325.805,4326.675
1786681500000,4326.725,4327.245,4324.835,4325.025
1786681800000,4325.035,4325.595,4323.065,4324.455
1786682100000,4324.605,4325.645,4323.925,4324.855
1786682400000,4324.965,4326.405,4324.635,4325.065
1786682700000,4324.945,4325.145,4323.755,4324.405
1786683000000,4324.275,4325.205,4323.505,4324.535
1786683300000,4324.655,4326.765,4324.235,4326.765
1786683600000,4326.905,4326.905,4323.455,4324.965
