strategy,entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
ASIAN_MR,2025-05-02 02:25:00+00:00,2025-05-02 03:10:00+00:00,SHORT,1.75,3245.885,3250.8424020395582,-920.05,-5.257402039558019,SL_ATR,45.0,493.5,-871.5
ASIAN_MR,2025-05-05 01:35:00+00:00,2025-05-05 02:10:00+00:00,SHORT,0.8,3265.755,3251.813,1091.36,13.642000000000007,TP_Z_NEUTRAL,35.0,461.6,-404.8
NY_ORB,2025-05-05 14:00:00+00:00,2025-05-05 14:05:00+00:00,SELL,0.6,3311.515,3318.785,-436.2,-7.27,SL,5.0,0.0,-1014.0
NY_ORB,2025-05-06 14:25:00+00:00,2025-05-06 15:20:00+00:00,SELL,0.43,3387.495,3397.055,-411.08,-9.56,SL,55.0,408.5,-442.47
ASIAN_MR,2025-05-07 02:25:00+00:00,2025-05-07 03:15:00+00:00,SHORT,0.75,3385.195,3374.7419999999997,761.48,10.153000000000429,TP_Z_NEUTRAL,50.0,124.5,-536.25
NY_ORB,2025-05-07 14:20:00+00:00,2025-05-07 16:25:00+00:00,SELL,0.44,3382.495,3381.925,25.08,0.57,TIME,125.0,182.16,-304.48
ASIAN_MR,2025-05-08 01:05:00+00:00,2025-05-08 01:50:00+00:00,SHORT,1.31,3392.955,3399.783541051534,-933.84,-7.128541051534103,SL_ATR,45.0,1188.17,-1564.14
NY_ORB,2025-05-08 15:25:00+00:00,2025-05-08 15:40:00+00:00,SELL,0.43,3358.895,3338.315,884.94,20.58,TP,15.0,1039.31,0.0
NY_ORB,2025-05-09 14:00:00+00:00,2025-05-09 14:30:00+00:00,SELL,0.6,3332.605,3339.825,-433.2,-7.22,SL,30.0,749.4,-507.0
ASIAN_MR,2025-05-12 03:40:00+00:00,2025-05-12 04:20:00+00:00,SHORT,0.65,3282.285,3275.4465,425.0,6.53849999999984,TP_Z_NEUTRAL,40.0,219.05,-87.1
ASIAN_MR,2025-05-13 02:45:00+00:00,2025-05-13 02:50:00+00:00,SHORT,1.31,3238.175,3228.955,1168.52,8.920000000000254,TP_Z_NEUTRAL,5.0,1062.41,-6.55
NY_ORB,2025-05-19 14:00:00+00:00,2025-05-19 14:25:00+00:00,SELL,0.51,3224.475,3232.98,-433.78,-8.505,SL,25.0,386.07,-443.7
ASIAN_MR,2025-05-20 01:05:00+00:00,2025-05-20 01:20:00+00:00,SHORT,1.89,3226.975,3221.099,1053.86,5.575999999999749,TP_Z_NEUTRAL,15.0,829.71,-612.36
NY_ORB,2025-05-20 13:55:00+00:00,2025-05-20 14:00:00+00:00,BUY,0.51,3245.385,3263.6050000000005,929.22,18.22,TP,5.0,1310.19,0.0
ASIAN_MR,2025-05-21 02:45:00+00:00,2025-05-21 03:45:00+00:00,SHORT,1.39,3302.165,3309.395,-1046.67,-7.530000000000018,TIME_STOP_60M,60.0,453.14,-1009.14
ASIAN_MR,2025-05-22 04:05:00+00:00,2025-05-22 04:45:00+00:00,LONG,2.27,3334.648,3339.64085,1065.28,4.692849999999635,TP_Z_NEUTRAL,40.0,703.7,-90.8
NY_ORB,2025-05-22 13:50:00+00:00,2025-05-22 13:55:00+00:00,SELL,0.58,3305.285,3289.6849999999995,904.8,15.6,TP,5.0,1092.14,0.0
ASIAN_MR,2025-05-27 01:25:00+00:00,2025-05-27 01:35:00+00:00,LONG,2.61,3339.105,3335.497249436376,-1019.92,-3.9077505636239946,SL_ATR,10.0,533.22,-1054.44
NY_ORB,2025-05-27 14:00:00+00:00,2025-05-27 16:25:00+00:00,SELL,0.46,3294.345,3297.648,-151.92,-3.303,TIME,145.0,266.22,-405.26
ASIAN_MR,2025-05-28 01:45:00+00:00,2025-05-28 02:05:00+00:00,LONG,2.31,3302.055,3308.8014500000004,1489.13,6.44645000000055,TP_Z_NEUTRAL,20.0,2666.43,-397.32
NY_ORB,2025-05-29 13:55:00+00:00,2025-05-29 16:00:00+00:00,SELL,0.48,3311.875,3321.875,-480.0,-10.0,SL,125.0,354.12,-685.92
ASIAN_MR,2025-05-30 02:30:00+00:00,2025-05-30 02:45:00+00:00,LONG,1.77,3301.765,3296.508872977078,-983.43,-5.556127022921646,SL_ATR,15.0,339.84,-1003.06
ASIAN_MR,2025-06-02 04:05:00+00:00,2025-06-02 04:30:00+00:00,SHORT,1.33,3310.498,3313.9993384437903,-505.58,-3.8013384437902458,SL_ATR,25.0,39.9,-571.9
NY_ORB,2025-06-02 13:50:00+00:00,2025-06-02 16:25:00+00:00,BUY,0.14,3366.698,3372.798,85.4,6.1,TIME,155.0,174.55,0.0
ASIAN_MR,2025-06-03 01:20:00+00:00,2025-06-03 01:40:00+00:00,LONG,1.72,3366.165,3377.4809,1894.73,11.015900000000055,TP_Z_NEUTRAL,20.0,1252.16,-545.24
NY_ORB,2025-06-03 13:45:00+00:00,2025-06-03 16:25:00+00:00,SELL,0.48,3348.798,3348.975,-8.52,-0.177,TIME,160.0,778.68,-220.68
ASIAN_MR,2025-06-04 03:50:00+00:00,2025-06-04 04:40:00+00:00,LONG,2.62,3359.948,3356.2344229815512,-1051.56,-4.013577018448632,SL_ATR,50.0,337.19,-1509.91
NY_ORB,2025-06-04 14:05:00+00:00,2025-06-04 14:35:00+00:00,BUY,0.58,3359.245,3375.7249999999995,955.84,16.48,TP,30.0,1155.36,0.0
NY_ORB,2025-06-05 14:40:00+00:00,2025-06-05 15:30:00+00:00,SELL,0.42,3377.265,3355.399,918.36,21.866,TP,50.0,1035.3,0.0
ASIAN_MR,2025-06-06 03:50:00+00:00,2025-06-06 04:45:00+00:00,SHORT,2.91,3370.605,3373.88387750987,-1041.45,-3.578877509870199,SL_ATR,55.0,496.74,-980.67
ASIAN_MR,2025-06-09 03:55:00+00:00,2025-06-09 04:55:00+00:00,SHORT,2.25,3310.518,3311.555,-300.82,-1.3369999999998072,TIME_STOP_60M,60.0,353.25,-614.25
NY_ORB,2025-06-10 14:00:00+00:00,2025-06-10 14:15:00+00:00,SELL,0.44,3342.315,3331.7950000000005,462.88,10.52,TP,15.0,498.08,0.0
ASIAN_MR,2025-06-12 04:15:00+00:00,2025-06-12 04:40:00+00:00,LONG,2.74,3370.348,3373.6396999999997,819.73,2.9916999999997644,TP_Z_NEUTRAL,25.0,870.5,-82.2
ASIAN_MR,2025-06-13 02:40:00+00:00,2025-06-13 03:10:00+00:00,SHORT,1.33,3437.748,3429.14735,1103.99,8.300649999999859,TP_Z_NEUTRAL,30.0,944.3,-848.14
NY_ORB,2025-06-13 14:50:00+00:00,2025-06-13 14:55:00+00:00,SELL,0.68,3439.329,3424.6910000000003,995.4,14.638,TP,5.0,1076.69,0.0
ASIAN_MR,2025-06-16 03:20:00+00:00,2025-06-16 03:45:00+00:00,LONG,2.15,3436.325,3431.6091126888,-1078.42,-5.015887311199822,SL_ATR,25.0,252.2,-1154.55
NY_ORB,2025-06-16 13:50:00+00:00,2025-06-16 16:25:00+00:00,SELL,0.37,3402.705,3399.698,111.25,3.007,TIME,155.0,746.66,-101.5
NY_ORB,2025-06-17 14:30:00+00:00,2025-06-17 14:35:00+00:00,SELL,0.81,3391.205,3379.0649999999996,983.34,12.14,TP,5.0,2054.97,0.0
ASIAN_MR,2025-06-18 01:45:00+00:00,2025-06-18 02:00:00+00:00,LONG,2.65,3381.625,3377.8869023835045,-1070.1,-4.038097616495452,SL_ATR,15.0,304.75,-1835.66
NY_ORB,2025-06-18 14:00:00+00:00,2025-06-18 14:15:00+00:00,SELL,0.99,3391.615,3381.548999999999,996.56,10.066,TP,15.0,1065.92,0.0
NY_ORB,2025-06-19 16:20:00+00:00,2025-06-19 16:25:00+00:00,BUY,0.69,3368.798,3369.615,56.39,0.817,TIME,5.0,141.45,0.0
NY_ORB,2025-06-24 15:25:00+00:00,2025-06-24 16:25:00+00:00,BUY,0.25,3313.248,3311.598,-41.25,-1.65,TIME,60.0,92.69,-53.75
ASIAN_MR,2025-06-25 01:50:00+00:00,2025-06-25 02:10:00+00:00,SHORT,3.41,3333.425,3329.15475,1353.86,3.970250000000033,TP_Z_NEUTRAL,20.0,810.56,-553.44
NY_ORB,2025-06-25 14:00:00+00:00,2025-06-25 14:50:00+00:00,BUY,1.36,3315.598,3323.384,1058.92,7.786,TP,50.0,1423.53,0.0
ASIAN_MR,2025-06-27 01:30:00+00:00,2025-06-27 01:40:00+00:00,SHORT,2.78,3320.098,3316.65455,873.88,3.143449999999757,TP_Z_NEUTRAL,10.0,1195.4,-63.11
ASIAN_MR,2025-06-30 01:30:00+00:00,2025-06-30 02:00:00+00:00,SHORT,2.02,3273.025,3278.4026963316614,-1146.89,-5.6776963316613545,SL_ATR,30.0,447.83,-1480.66
ASIAN_MR,2025-07-01 01:20:00+00:00,2025-07-01 01:50:00+00:00,SHORT,3.82,3319.135,3313.3875500000004,2080.93,5.4474499999998445,TP_Z_NEUTRAL,30.0,1367.56,-627.63
ASIAN_MR,2025-07-02 02:55:00+00:00,2025-07-02 03:20:00+00:00,SHORT,3.01,3336.445,3340.0992734576243,-1190.24,-3.9542734576241854,SL_ATR,25.0,525.85,-1159.75
NY_ORB,2025-07-02 13:45:00+00:00,2025-07-02 16:05:00+00:00,SELL,0.87,3339.148,3345.305,-535.65,-6.157,SL,140.0,479.64,-686.16
ASIAN_MR,2025-07-04 01:25:00+00:00,2025-07-04 01:35:00+00:00,SHORT,4.24,3332.418,3329.20075,1236.91,2.9172500000001493,TP_Z_NEUTRAL,10.0,1789.28,0.0
NY_ORB,2025-07-07 16:20:00+00:00,2025-07-07 16:25:00+00:00,BUY,0.88,3311.985,3324.0850000000005,1064.8,12.1,TP,5.0,1299.15,0.0
NY_ORB,2025-07-08 13:45:00+00:00,2025-07-08 14:05:00+00:00,SELL,0.97,3320.849,3309.1490000000003,1134.9,11.7,TP,20.0,1308.95,0.0
ASIAN_MR,2025-07-10 01:20:00+00:00,2025-07-10 01:30:00+00:00,SHORT,3.95,3321.798,3324.6743473305255,-1254.66,-3.176347330525732,SL_ATR,10.0,64.38,-1343.0
ASIAN_MR,2025-07-11 02:45:00+00:00,2025-07-11 03:35:00+00:00,SHORT,3.59,3333.448,3329.6447500000004,1257.67,3.50324999999948,TP_Z_NEUTRAL,50.0,568.3,-879.55
ASIAN_MR,2025-07-14 01:40:00+00:00,2025-07-14 02:15:00+00:00,LONG,2.54,3359.315,3354.76413951436,-1232.12,-4.850860485639987,SL_ATR,35.0,322.58,-1223.52
ASIAN_MR,2025-07-15 03:35:00+00:00,2025-07-15 04:00:00+00:00,SHORT,4.14,3355.745,3358.3690208424355,-1210.54,-2.924020842435584,SL_ATR,25.0,53.82,-1181.14
NY_ORB,2025-07-15 15:25:00+00:00,2025-07-15 16:25:00+00:00,SELL,0.68,3334.169,3325.499,589.56,8.67,TIME,60.0,959.75,0.0
ASIAN_MR,2025-07-16 01:25:00+00:00,2025-07-16 01:40:00+00:00,SHORT,4.37,3332.785,3330.9008999999996,692.25,1.5841000000002168,TP_Z_NEUTRAL,15.0,860.89,-900.22
NY_ORB,2025-07-16 14:50:00+00:00,2025-07-16 15:05:00+00:00,BUY,0.69,3334.589,3350.9709999999995,1130.36,16.382,TP,15.0,1323.83,-324.99
ASIAN_MR,2025-07-18 01:40:00+00:00,2025-07-18 01:50:00+00:00,LONG,4.37,3336.155,3338.4115000000006,854.99,1.9565000000004147,TP_Z_NEUTRAL,10.0,1643.12,0.0
ASIAN_MR,2025-07-21 01:10:00+00:00,2025-07-21 02:00:00+00:00,SHORT,4.72,3356.855,3351.2379,2509.67,5.317099999999937,TP_Z_NEUTRAL,50.0,1298.0,-708.0
NY_ORB,2025-07-21 13:45:00+00:00,2025-07-21 14:40:00+00:00,BUY,1.05,3389.235,3401.0490000000004,1240.5,11.814,TP,55.0,1270.95,-376.95
ASIAN_MR,2025-07-22 01:45:00+00:00,2025-07-22 02:20:00+00:00,LONG,3.36,3388.135,3392.5038,1367.12,4.0687999999997375,TP_Z_NEUTRAL,35.0,944.16,-1071.84
NY_ORB,2025-07-22 14:00:00+00:00,2025-07-22 14:15:00+00:00,SELL,1.25,3412.725,3417.885,-645.0,-5.16,SL,15.0,588.75,-687.5
NY_ORB,2025-07-23 15:55:00+00:00,2025-07-23 16:00:00+00:00,SELL,0.85,3405.268,3390.7340000000004,1235.36,14.534,TP,5.0,1715.22,0.0
ASIAN_MR,2025-07-24 03:10:00+00:00,2025-07-24 03:30:00+00:00,LONG,2.83,3378.985,3385.24965,1688.0,5.964650000000074,TP_Z_NEUTRAL,20.0,939.56,-540.53
NY_ORB,2025-07-24 13:45:00+00:00,2025-07-24 16:25:00+00:00,BUY,0.57,3367.848,3369.729,107.24,1.881,TIME,160.0,529.94,-160.33
ASIAN_MR,2025-07-28 04:00:00+00:00,2025-07-28 04:35:00+00:00,SHORT,4.53,3341.738,3337.0389500000006,1992.77,4.399049999999261,TP_Z_NEUTRAL,35.0,973.95,-842.58
NY_ORB,2025-07-28 13:45:00+00:00,2025-07-28 13:50:00+00:00,SELL,0.92,3321.785,3307.205,1341.36,14.58,TP,5.0,1547.44,0.0
NY_ORB,2025-07-30 15:20:00+00:00,2025-07-30 16:25:00+00:00,SELL,0.94,3300.815,3295.159,531.7,5.656,TIME,65.0,1165.6,0.0
ASIAN_MR,2025-07-31 02:05:00+00:00,2025-07-31 02:30:00+00:00,SHORT,3.78,3294.635,3289.0487500000004,1998.2,5.2862499999998365,TP_Z_NEUTRAL,25.0,1300.32,-396.9
NY_ORB,2025-07-31 14:15:00+00:00,2025-07-31 16:10:00+00:00,SELL,1.15,3302.498,3290.204,1413.79,12.294,TP,115.0,1493.05,0.0
NY_ORB,2025-08-04 13:45:00+00:00,2025-08-04 14:45:00+00:00,BUY,1.62,3377.875,3373.355,-732.24,-4.52,SL,60.0,1187.46,-735.48
ASIAN_MR,2025-08-05 02:30:00+00:00,2025-08-05 02:50:00+00:00,LONG,5.35,3376.765,3374.067688275214,-1603.56,-2.997311724785777,SL_ATR,20.0,652.7,-1642.45
NY_ORB,2025-08-05 14:00:00+00:00,2025-08-05 16:25:00+00:00,BUY,0.7,3379.598,3382.298,189.0,2.7,TIME,145.0,748.39,-650.48
ASIAN_MR,2025-08-06 01:20:00+00:00,2025-08-06 01:35:00+00:00,LONG,5.07,3377.835,3382.01235,1965.82,3.8773499999999332,TP_Z_NEUTRAL,15.0,1781.09,-466.44
NY_ORB,2025-08-06 13:50:00+00:00,2025-08-06 16:25:00+00:00,BUY,1.26,3370.748,3374.565,480.96,3.817,TIME,155.0,1140.3,-180.54
ASIAN_MR,2025-08-07 01:15:00+00:00,2025-08-07 01:30:00+00:00,SHORT,4.34,3375.985,3379.3747842600724,-1601.37,-3.689784260072247,SL_ATR,15.0,117.18,-1818.46
NY_ORB,2025-08-07 13:45:00+00:00,2025-08-07 13:55:00+00:00,BUY,1.33,3390.778,3385.485,-703.92,-5.293,SL,10.0,179.2,-826.28
ASIAN_MR,2025-08-08 03:40:00+00:00,2025-08-08 04:40:00+00:00,SHORT,2.98,3395.179,3397.509,-783.74,-2.629999999999927,TIME_STOP_60M,60.0,387.4,-1087.7
NY_ORB,2025-08-08 14:05:00+00:00,2025-08-08 16:10:00+00:00,SELL,0.87,3389.279,3397.429,-709.05,-8.15,SL,125.0,730.28,-709.57
ASIAN_MR,2025-08-11 01:10:00+00:00,2025-08-11 01:50:00+00:00,LONG,1.2,3372.648,3386.0353000000005,1570.48,13.087300000000322,TP_Z_NEUTRAL,40.0,846.84,-218.4
NY_ORB,2025-08-11 14:40:00+00:00,2025-08-11 16:25:00+00:00,SELL,0.79,3349.229,3346.229,237.0,3.0,TIME,105.0,366.91,-226.38
ASIAN_MR,2025-08-12 03:10:00+00:00,2025-08-12 03:15:00+00:00,SHORT,4.75,3354.705,3351.72725,1271.93,2.6777500000000147,TP_Z_NEUTRAL,5.0,1285.82,-33.25
NY_ORB,2025-08-12 15:25:00+00:00,2025-08-12 16:25:00+00:00,BUY,0.45,3355.155,3348.705,-290.25,-6.45,TIME,60.0,130.14,-427.5
NY_ORB,2025-08-14 14:05:00+00:00,2025-08-14 14:10:00+00:00,SELL,1.43,3344.179,3334.241,1421.15,9.938,TP,5.0,1463.07,0.0
ASIAN_MR,2025-08-15 01:40:00+00:00,2025-08-15 02:15:00+00:00,SHORT,5.46,3338.345,3336.02495,1102.95,2.0200499999998103,TP_Z_NEUTRAL,35.0,638.82,-966.42
ASIAN_MR,2025-08-18 03:35:00+00:00,2025-08-18 03:45:00+00:00,SHORT,6.46,3347.548,3349.837173678627,-1672.61,-2.589173678627321,SL_ATR,10.0,195.74,-2293.3
ASIAN_MR,2025-08-19 03:15:00+00:00,2025-08-19 03:40:00+00:00,SHORT,4.87,3340.675,3334.7306,2748.82,5.6444000000003145,TP_Z_NEUTRAL,25.0,1422.04,-350.64
ASIAN_MR,2025-08-20 01:45:00+00:00,2025-08-20 02:00:00+00:00,SHORT,5.06,3316.685,3314.1434500000005,1134.22,2.241549999999461,TP_Z_NEUTRAL,15.0,1325.72,-96.14
NY_ORB,2025-08-21 13:45:00+00:00,2025-08-21 13:50:00+00:00,SELL,2.76,3344.625,3339.125,1518.0,5.5,TP,5.0,2021.94,0.0
NY_ORB,2025-08-22 14:00:00+00:00,2025-08-22 14:05:00+00:00,BUY,1.07,3335.948,3350.7939999999994,1588.56,14.846,TP,5.0,2166.75,0.0
ASIAN_MR,2025-08-26 04:20:00+00:00,2025-08-26 04:40:00+00:00,SHORT,6.33,3374.875,3377.3748105178356,-1772.28,-2.7998105178356125,SL_ATR,20.0,329.16,-1867.35
NY_ORB,2025-08-26 13:45:00+00:00,2025-08-26 14:45:00+00:00,SELL,1.64,3373.328,3377.935,-755.56,-4.607,SL,60.0,526.92,-831.0
ASIAN_MR,2025-08-28 01:10:00+00:00,2025-08-28 01:20:00+00:00,LONG,5.37,3390.265,3387.421248012168,-1688.19,-3.1437519878320925,SL_ATR,10.0,155.73,-1643.22
ASIAN_MR,2025-08-29 01:05:00+00:00,2025-08-29 01:25:00+00:00,LONG,3.75,3412.048,3410.0385429524335,-866.05,-2.3094570475662293,SL_ATR,20.0,100.13,-897.37
ASIAN_MR,2025-09-01 01:15:00+00:00,2025-09-01 01:35:00+00:00,LONG,2.5,3439.198,3443.6648499999997,1041.71,4.166849999999795,TP_Z_NEUTRAL,20.0,809.25,-662.5
ASIAN_MR,2025-09-03 03:00:00+00:00,2025-09-03 03:45:00+00:00,LONG,2.82,3532.598,3538.2231500000003,1501.69,5.325150000000304,TP_Z_NEUTRAL,45.0,188.09,-965.29
ASIAN_MR,2025-09-04 01:40:00+00:00,2025-09-04 02:05:00+00:00,LONG,2.87,3547.555,3542.2240255389347,-1616.09,-5.630974461065125,SL_ATR,25.0,806.47,-1552.67
NY_ORB,2025-09-04 14:00:00+00:00,2025-09-04 16:25:00+00:00,SELL,0.75,3548.948,3552.835,-291.56,-3.887,TIME,145.0,1049.44,-518.81
ASIAN_MR,2025-09-05 02:35:00+00:00,2025-09-05 02:50:00+00:00,LONG,3.74,3548.825,3552.1566000000007,1133.82,3.03160000000089,TP_Z_NEUTRAL,15.0,1264.12,-209.44
NY_ORB,2025-09-05 14:35:00+00:00,2025-09-05 14:40:00+00:00,BUY,0.76,3585.085,3575.175,-753.16,-9.91,SL,5.0,0.0,-843.6
ASIAN_MR,2025-09-08 03:50:00+00:00,2025-09-08 04:50:00+00:00,LONG,3.76,3583.425,3582.395,-500.08,-1.3300000000002001,TIME_STOP_60M,60.0,447.44,-1526.56
ASIAN_MR,2025-09-09 01:30:00+00:00,2025-09-09 02:05:00+00:00,SHORT,3.54,3643.385,3647.6291187059874,-1608.62,-4.544118705987148,SL_ATR,35.0,417.72,-3377.16
NY_ORB,2025-09-09 14:00:00+00:00,2025-09-09 14:05:00+00:00,BUY,0.73,3667.245,3657.815,-688.39,-9.43,SL,5.0,0.0,-1874.64
ASIAN_MR,2025-09-10 04:15:00+00:00,2025-09-10 05:00:00+00:00,SHORT,2.44,3640.665,3643.5836620911296,-785.35,-3.2186620911295902,SL_ATR,45.0,207.4,-919.88
NY_ORB,2025-09-10 14:40:00+00:00,2025-09-10 14:45:00+00:00,BUY,0.49,3653.775,3646.605,-351.33,-7.17,SL,5.0,0.0,-453.74
ASIAN_MR,2025-09-11 01:50:00+00:00,2025-09-11 02:05:00+00:00,LONG,2.14,3641.465,3644.5094500000005,587.31,2.7444500000003247,TP_Z_NEUTRAL,15.0,361.66,-413.02
ASIAN_MR,2025-09-12 01:40:00+00:00,2025-09-12 02:05:00+00:00,SHORT,3.77,3645.535,3649.348197983286,-1550.68,-4.113197983286045,SL_ATR,25.0,749.1,-1526.85
ASIAN_MR,2025-09-15 02:25:00+00:00,2025-09-15 03:00:00+00:00,SHORT,3.51,3642.865,3634.2332499999998,2924.44,8.33175000000001,TP_Z_NEUTRAL,35.0,1130.22,-863.46
NY_ORB,2025-09-15 15:45:00+00:00,2025-09-15 16:25:00+00:00,BUY,0.64,3664.125,3683.925,1267.2,19.8,TIME,40.0,1293.44,0.0
NY_ORB,2025-09-16 14:25:00+00:00,2025-09-16 14:30:00+00:00,BUY,1.12,3698.315,3691.855,-723.52,-6.46,SL,5.0,0.0,-1080.8
ASIAN_MR,2025-09-18 01:20:00+00:00,2025-09-18 01:55:00+00:00,LONG,2.58,3653.778,3662.4497499999998,2159.91,8.371749999999974,TP_Z_NEUTRAL,35.0,1101.66,-570.95
NY_ORB,2025-09-18 13:45:00+00:00,2025-09-18 16:25:00+00:00,SELL,0.28,3629.655,3644.105,-404.6,-14.45,TIME,160.0,0.0,-463.96
ASIAN_MR,2025-09-19 03:35:00+00:00,2025-09-19 04:05:00+00:00,SHORT,3.77,3654.215,3658.3096964255446,-1656.8,-4.394696425544498,SL_ATR,30.0,565.5,-1930.24
NY_ORB,2025-09-19 15:10:00+00:00,2025-09-19 15:15:00+00:00,BUY,1.48,3658.715,3668.835,1497.76,10.12,TP,5.0,2149.42,0.0
ASIAN_MR,2025-09-23 02:20:00+00:00,2025-09-23 02:55:00+00:00,LONG,2.82,3742.298,3736.893303044914,-1608.72,-5.70469695508591,SL_ATR,35.0,596.99,-1647.73
NY_ORB,2025-09-23 13:45:00+00:00,2025-09-23 16:25:00+00:00,SELL,0.83,3780.195,3775.148,418.87,5.047,TIME,160.0,1079.83,-369.63
ASIAN_MR,2025-09-24 03:20:00+00:00,2025-09-24 03:40:00+00:00,SHORT,3.15,3760.415,3765.025720571251,-1546.88,-4.910720571251022,SL_ATR,20.0,129.15,-1515.15
NY_ORB,2025-09-24 14:05:00+00:00,2025-09-24 15:30:00+00:00,SELL,1.0,3760.855,3746.475,1438.0,14.38,TP,85.0,1533.0,-141.0
ASIAN_MR,2025-09-25 01:55:00+00:00,2025-09-25 02:05:00+00:00,LONG,2.96,3735.885,3730.981326174461,-1540.29,-5.2036738255390445,SL_ATR,10.0,74.0,-1929.92
NY_ORB,2025-09-29 15:30:00+00:00,2025-09-29 16:25:00+00:00,BUY,0.36,3827.915,3831.045,112.68,3.13,TIME,55.0,194.04,-71.64
ASIAN_MR,2025-09-30 01:40:00+00:00,2025-09-30 02:20:00+00:00,SHORT,2.72,3847.975,3840.7746500000003,1876.9,6.900349999999617,TP_Z_NEUTRAL,40.0,1270.24,-1028.16
NY_ORB,2025-09-30 14:05:00+00:00,2025-09-30 14:20:00+00:00,BUY,0.56,3825.025,3850.9250000000006,1450.4,25.9,TP,15.0,1526.56,0.0
ASIAN_MR,2025-10-01 01:50:00+00:00,2025-10-01 02:00:00+00:00,SHORT,4.55,3867.335,3870.6201933273683,-1631.26,-3.5851933273682333,SL_ATR,10.0,0.0,-1669.85
NY_ORB,2025-10-01 14:45:00+00:00,2025-10-01 14:50:00+00:00,BUY,0.93,3876.848,3868.638,-763.53,-8.21,SL,5.0,0.0,-1040.95
NY_ORB,2025-10-02 13:45:00+00:00,2025-10-02 14:35:00+00:00,SELL,0.46,3880.615,3847.928999999999,1503.56,32.686,TP,50.0,1708.44,0.0
ASIAN_MR,2025-10-03 03:35:00+00:00,2025-10-03 04:00:00+00:00,LONG,3.0,3838.805,3849.3673000000003,3078.69,10.262300000000504,TP_Z_NEUTRAL,25.0,1710.0,-303.0
NY_ORB,2025-10-03 13:45:00+00:00,2025-10-03 14:05:00+00:00,BUY,0.49,3887.275,3872.615,-718.34,-14.66,SL,20.0,0.0,-800.46
ASIAN_MR,2025-10-06 02:10:00+00:00,2025-10-06 03:10:00+00:00,SHORT,2.51,3923.575,3921.595,421.68,1.6800000000000181,TIME_STOP_60M,60.0,1269.31,-670.92
NY_ORB,2025-10-06 16:10:00+00:00,2025-10-06 16:25:00+00:00,BUY,0.39,3944.928,3952.285,286.94,7.357,TIME,15.0,376.64,0.0
ASIAN_MR,2025-10-07 01:05:00+00:00,2025-10-07 02:05:00+00:00,LONG,2.73,3959.698,3958.005,-544.09,-1.9929999999997563,TIME_STOP_60M,60.0,1047.5,-1122.85
NY_ORB,2025-10-07 15:45:00+00:00,2025-10-07 16:25:00+00:00,SELL,0.58,3970.245,3969.265,56.84,0.98,TIME,40.0,504.02,-343.94
ASIAN_MR,2025-10-08 04:15:00+00:00,2025-10-08 04:50:00+00:00,SHORT,3.49,4018.935,4023.4970522843246,-1696.86,-4.862052284324636,SL_ATR,35.0,745.81,-2540.72
NY_ORB,2025-10-08 16:10:00+00:00,2025-10-08 16:25:00+00:00,BUY,0.57,4039.205,4055.485,927.96,16.28,TIME,15.0,954.75,0.0
NY_ORB,2025-10-09 13:45:00+00:00,2025-10-09 16:25:00+00:00,SELL,0.29,4030.738,4012.095,540.66,18.643,TIME,160.0,782.23,0.0
ASIAN_MR,2025-10-10 01:10:00+00:00,2025-10-10 01:15:00+00:00,LONG,2.51,3984.535,3978.2187916135413,-1660.67,-6.616208386458584,SL_ATR,5.0,35.14,-1674.17
NY_ORB,2025-10-10 13:45:00+00:00,2025-10-10 15:05:00+00:00,SELL,0.76,3988.305,3997.845,-725.04,-9.54,SL,80.0,1354.32,-1782.2
ASIAN_MR,2025-10-14 01:30:00+00:00,2025-10-14 01:45:00+00:00,SHORT,1.87,4146.355,4130.224749999999,2960.26,15.83025000000016,TP_Z_NEUTRAL,15.0,2335.63,-274.89
NY_ORB,2025-10-14 16:05:00+00:00,2025-10-14 16:25:00+00:00,BUY,0.39,4128.595,4133.315,184.08,4.72,TIME,20.0,372.55,-40.56
ASIAN_MR,2025-10-15 01:10:00+00:00,2025-10-15 02:10:00+00:00,SHORT,1.95,4178.825,4179.555,-200.85,-1.030000000000473,TIME_STOP_60M,60.0,1019.26,-1509.3
NY_ORB,2025-10-15 14:00:00+00:00,2025-10-15 15:50:00+00:00,BUY,0.49,4198.495,4183.075,-755.58,-15.42,SL,110.0,668.36,-948.15
NY_ORB,2025-10-16 16:15:00+00:00,2025-10-16 16:20:00+00:00,BUY,0.58,4258.448,4285.348000000002,1560.2,26.9,TP,5.0,1874.37,0.0
ASIAN_MR,2025-10-17 01:20:00+00:00,2025-10-17 01:30:00+00:00,LONG,0.98,4337.515,4321.43075554749,-1605.66,-16.384244452510575,SL_ATR,10.0,110.74,-1972.45
NY_ORB,2025-10-17 14:00:00+00:00,2025-10-17 16:25:00+00:00,SELL,0.1,4258.115,4215.208,429.1,42.907,TIME,145.0,434.2,-80.3
ASIAN_MR,2025-10-20 01:15:00+00:00,2025-10-20 02:15:00+00:00,SHORT,1.16,4254.775,4262.005,-873.48,-7.530000000000473,TIME_STOP_60M,60.0,755.86,-1625.16
NY_ORB,2025-10-21 13:45:00+00:00,2025-10-21 14:30:00+00:00,SELL,0.1,4191.025,4122.478999999999,685.45,68.546,TP,45.0,701.75,0.0
