strategy,entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
LONDON_ORB,2024-07-10 10:40:00+00:00,2024-07-10 11:29:00+00:00,BUY,10.0,2373.255,2373.375,-180.0,-0.18,TIME,250.0,1943.1,-1610.0
NY_ORB,2024-07-10 13:50:00+00:00,2024-07-10 14:21:00+00:00,BUY,10.0,2381.545,2378.084,-3760.87,-3.761,SL,160.0,5003.04,-3880.0
ASIAN_MR,2024-07-11 03:30:00+00:00,2024-07-11 04:25:00+00:00,SHORT,10.0,2379.445,2380.9087701780913,-1763.77,-1.7637701780911812,SL_ATR,55.0,930.0,-2030.0
ASIAN_MR,2024-07-12 01:30:00+00:00,2024-07-12 02:20:00+00:00,LONG,10.0,2409.315,2406.8151636883576,-2799.84,-2.7998363116424114,SL_ATR,50.0,713.0,-2680.0
LONDON_ORB,2024-07-12 10:06:00+00:00,2024-07-12 11:05:00+00:00,SELL,10.0,2403.685,2398.3250000000003,5060.0,5.06,TP,300.0,5430.0,-793.0
NY_ORB,2024-07-15 13:56:00+00:00,2024-07-15 14:52:00+00:00,BUY,10.0,2417.155,2427.869000000001,10414.0,10.414,TP,285.0,11170.0,-537.33
ASIAN_MR,2024-07-16 01:15:00+00:00,2024-07-16 01:30:00+00:00,SHORT,10.0,2424.528,2426.077825403483,-1849.83,-1.8498254034832826,SL_ATR,15.0,790.0,-2347.0
LONDON_ORB,2024-07-16 11:20:00+00:00,2024-07-16 11:29:00+00:00,BUY,10.0,2437.435,2441.055,3320.0,3.32,TIME,50.0,4890.0,0.0
NY_ORB,2024-07-16 15:20:00+00:00,2024-07-16 16:29:00+00:00,BUY,10.0,2446.678,2462.605,15627.5,15.627,TIME,350.0,18450.0,0.0
LONDON_ORB,2024-07-17 08:20:00+00:00,2024-07-17 08:25:00+00:00,BUY,10.0,2477.155,2473.958,-3497.2,-3.497,SL,30.0,1550.0,-3397.2
NY_ORB,2024-07-17 14:00:00+00:00,2024-07-17 14:10:00+00:00,BUY,10.0,2480.375,2471.175,-9500.0,-9.5,SL,55.0,3173.33,-10690.0
ASIAN_MR,2024-07-18 01:15:00+00:00,2024-07-18 01:20:00+00:00,SHORT,10.0,2461.975,2463.9808009791936,-2305.8,-2.3058009791937364,SL_ATR,5.0,60.0,-2040.0
NY_ORB,2024-07-18 16:03:00+00:00,2024-07-18 16:29:00+00:00,SELL,10.0,2457.495,2461.035,-3840.0,-3.84,TIME,135.0,1400.0,-4453.33
LONDON_ORB,2024-07-19 10:05:00+00:00,2024-07-19 11:29:00+00:00,SELL,10.0,2416.215,2413.748,2167.33,2.167,TIME,425.0,5900.0,0.0
LONDON_ORB,2024-07-22 09:10:00+00:00,2024-07-22 09:43:00+00:00,SELL,10.0,2400.305,2404.155,-4150.0,-4.15,SL,170.0,560.0,-4050.0
LONDON_ORB,2024-07-24 10:25:00+00:00,2024-07-24 10:37:00+00:00,BUY,10.0,2414.988,2412.175,-3112.86,-3.113,SL,65.0,1337.14,-2922.86
NY_ORB,2024-07-24 13:47:00+00:00,2024-07-24 16:29:00+00:00,BUY,10.0,2423.895,2420.805,-3390.0,-3.39,TIME,815.0,8050.0,-4790.0
LONDON_ORB,2024-07-25 10:36:00+00:00,2024-07-25 11:18:00+00:00,BUY,10.0,2377.295,2373.705,-3890.0,-3.89,SL,215.0,5190.0,-3800.0
ASIAN_MR,2024-07-26 01:50:00+00:00,2024-07-26 02:30:00+00:00,SHORT,10.0,2370.945,2373.9986931563344,-3353.69,-3.3536931563342476,SL_ATR,40.0,530.0,-4360.0
NY_ORB,2024-07-26 14:00:00+00:00,2024-07-26 16:29:00+00:00,BUY,10.0,2382.595,2387.678,4783.08,4.783,TIME,750.0,8060.0,-2716.92
NY_ORB,2024-07-29 14:40:00+00:00,2024-07-29 14:44:00+00:00,SELL,10.0,2391.318,2381.3240000000005,9693.75,9.694,TP,25.0,10983.12,0.0
ASIAN_MR,2024-07-30 03:30:00+00:00,2024-07-30 04:00:00+00:00,SHORT,10.0,2383.925,2386.347535879234,-2722.54,-2.722535879233692,SL_ATR,30.0,270.0,-2543.0
LONDON_ORB,2024-07-30 10:45:00+00:00,2024-07-30 10:52:00+00:00,SELL,10.0,2389.695,2391.395,-2000.0,-2.0,SL,40.0,1990.0,-1712.98
NY_ORB,2024-07-30 14:00:00+00:00,2024-07-30 16:29:00+00:00,SELL,10.0,2392.548,2390.238,2010.0,2.01,TIME,750.0,9283.12,-3316.88
ASIAN_MR,2024-07-31 03:35:00+00:00,2024-07-31 04:05:00+00:00,SHORT,10.0,2417.955,2409.7042,7950.8,7.950799999999799,TP_Z_NEUTRAL,30.0,3180.0,-940.0
LONDON_ORB,2024-08-01 08:25:00+00:00,2024-08-01 08:36:00+00:00,SELL,10.0,2439.745,2434.745,4700.0,4.7,TP,60.0,5160.0,-803.12
NY_ORB,2024-08-01 14:00:00+00:00,2024-08-01 14:08:00+00:00,BUY,10.0,2457.225,2450.724,-6800.83,-6.801,SL,45.0,4900.0,-8250.0
ASIAN_MR,2024-08-02 03:15:00+00:00,2024-08-02 03:30:00+00:00,SHORT,10.0,2457.964,2451.1241,6539.9,6.539899999999943,TP_Z_NEUTRAL,15.0,5759.0,0.0
LONDON_ORB,2024-08-02 11:05:00+00:00,2024-08-02 11:13:00+00:00,BUY,10.0,2463.585,2460.815,-3070.0,-3.07,SL,45.0,393.1,-2940.0
NY_ORB,2024-08-02 14:30:00+00:00,2024-08-02 14:37:00+00:00,SELL,10.0,2462.504,2444.9359999999997,17267.78,17.268,TP,40.0,19875.56,-2961.11
ASIAN_MR,2024-08-05 03:55:00+00:00,2024-08-05 04:10:00+00:00,SHORT,10.0,2450.835,2455.5076435536325,-4972.64,-4.972643553632497,SL_ATR,15.0,87.0,-5550.0
LONDON_ORB,2024-08-05 09:35:00+00:00,2024-08-05 10:49:00+00:00,SELL,10.0,2427.995,2415.3149999999996,12380.0,12.38,TP,375.0,13250.0,-640.0
ASIAN_MR,2024-08-06 04:20:00+00:00,2024-08-06 04:30:00+00:00,SHORT,10.0,2410.795,2408.8701,1624.9,1.6248999999999796,TP_Z_NEUTRAL,10.0,2020.0,0.0
NY_ORB,2024-08-06 15:05:00+00:00,2024-08-06 16:29:00+00:00,SELL,10.0,2390.235,2387.295,2640.0,2.64,TIME,425.0,8720.0,-710.0
LONDON_ORB,2024-08-07 09:35:00+00:00,2024-08-07 10:40:00+00:00,BUY,10.0,2391.235,2397.315,5780.0,5.78,TP,330.0,6310.0,0.0
NY_ORB,2024-08-07 14:55:00+00:00,2024-08-07 16:29:00+00:00,SELL,10.0,2398.478,2394.238,3940.0,3.94,TIME,475.0,6633.08,-3886.92
LONDON_ORB,2024-08-08 09:00:00+00:00,2024-08-08 09:04:00+00:00,SELL,10.0,2395.955,2398.015,-2360.0,-2.36,SL,25.0,1520.0,-2220.0
ASIAN_MR,2024-08-09 03:00:00+00:00,2024-08-09 03:35:00+00:00,LONG,10.0,2422.845,2420.203242816696,-2941.76,-2.94175718330398,SL_ATR,35.0,410.0,-3090.0
LONDON_ORB,2024-08-09 10:31:00+00:00,2024-08-09 11:29:00+00:00,BUY,10.0,2426.615,2429.038,2122.86,2.123,TIME,295.0,5890.0,-800.0
ASIAN_MR,2024-08-12 01:50:00+00:00,2024-08-12 02:15:00+00:00,LONG,10.0,2425.355,2427.87655,2221.55,2.221549999999934,TP_Z_NEUTRAL,25.0,1430.0,-1660.0
LONDON_ORB,2024-08-12 09:05:00+00:00,2024-08-12 11:29:00+00:00,BUY,10.0,2442.305,2441.805,-800.0,-0.8,TIME,725.0,2710.0,-1786.94
NY_ORB,2024-08-12 13:47:00+00:00,2024-08-12 14:20:00+00:00,BUY,10.0,2454.545,2445.665,-9180.0,-9.18,SL,170.0,2818.89,-10150.0
ASIAN_MR,2024-08-13 03:00:00+00:00,2024-08-13 03:45:00+00:00,LONG,10.0,2462.185,2464.85455,2369.55,2.369550000000072,TP_Z_NEUTRAL,45.0,2070.0,-487.0
LONDON_ORB,2024-08-13 09:55:00+00:00,2024-08-13 11:21:00+00:00,SELL,10.0,2461.645,2464.195,-2850.0,-2.85,SL,435.0,2340.0,-2622.9
ASIAN_MR,2024-08-14 01:25:00+00:00,2024-08-14 01:45:00+00:00,SHORT,10.0,2470.905,2466.51125,4093.75,4.093750000000182,TP_Z_NEUTRAL,20.0,5130.0,-1170.0
LONDON_ORB,2024-08-14 08:38:00+00:00,2024-08-14 11:29:00+00:00,BUY,10.0,2472.375,2473.418,743.18,0.743,TIME,860.0,6240.0,-1990.0
NY_ORB,2024-08-14 14:34:00+00:00,2024-08-14 16:29:00+00:00,SELL,10.0,2449.228,2440.955,7972.5,7.973,TIME,580.0,10322.5,-5890.0
ASIAN_MR,2024-08-15 03:55:00+00:00,2024-08-15 04:10:00+00:00,SHORT,10.0,2453.565,2455.242885572755,-1977.89,-1.9778855727548035,SL_ATR,15.0,0.0,-1743.0
LONDON_ORB,2024-08-15 10:00:00+00:00,2024-08-15 10:04:00+00:00,BUY,10.0,2456.025,2459.265,2940.0,2.94,TP,25.0,3250.0,0.0
ASIAN_MR,2024-08-16 02:25:00+00:00,2024-08-16 03:10:00+00:00,LONG,10.0,2454.785,2452.7768552677167,-2308.14,-2.308144732283199,SL_ATR,45.0,1490.0,-2860.0
LONDON_ORB,2024-08-16 11:00:00+00:00,2024-08-16 11:16:00+00:00,BUY,10.0,2463.128,2469.7280000000005,6300.0,6.3,TP,85.0,6687.08,0.0
NY_ORB,2024-08-16 14:04:00+00:00,2024-08-16 16:26:00+00:00,SELL,10.0,2486.028,2496.245,-10517.5,-10.517,SL,715.0,8712.5,-10330.0
ASIAN_MR,2024-08-19 03:05:00+00:00,2024-08-19 03:25:00+00:00,SHORT,10.0,2504.615,2500.3349,3980.1,3.980099999999948,TP_Z_NEUTRAL,20.0,4190.0,-310.0
LONDON_ORB,2024-08-19 10:05:00+00:00,2024-08-19 10:08:00+00:00,SELL,10.0,2502.635,2497.715000000001,4620.0,4.62,TP,20.0,5510.0,0.0
ASIAN_MR,2024-08-20 03:55:00+00:00,2024-08-20 04:20:00+00:00,SHORT,10.0,2501.665,2500.3396000000002,1025.4,1.0253999999997176,TP_Z_NEUTRAL,25.0,1340.0,-660.0
NY_ORB,2024-08-20 15:02:00+00:00,2024-08-20 16:29:00+00:00,SELL,10.0,2519.744,2505.394,14050.0,14.05,TIME,440.0,19058.57,-594.29
ASIAN_MR,2024-08-21 02:15:00+00:00,2024-08-21 03:00:00+00:00,SHORT,10.0,2518.995,2514.8075999999996,3887.4,3.8874000000002527,TP_Z_NEUTRAL,45.0,3220.0,-290.0
ASIAN_MR,2024-08-22 01:55:00+00:00,2024-08-22 02:20:00+00:00,LONG,10.0,2507.475,2505.5391568209857,-2235.84,-2.2358431790142275,SL_ATR,25.0,1040.0,-2480.0
LONDON_ORB,2024-08-22 09:15:00+00:00,2024-08-22 09:41:00+00:00,SELL,10.0,2504.315,2507.365,-3350.0,-3.35,SL,135.0,2820.0,-3650.0
ASIAN_MR,2024-08-23 03:20:00+00:00,2024-08-23 04:20:00+00:00,SHORT,10.0,2492.305,2493.395,-1390.0,-1.3900000000001456,TIME_STOP_60M,60.0,1140.0,-2080.0
NY_ORB,2024-08-23 14:00:00+00:00,2024-08-23 14:04:00+00:00,BUY,10.0,2500.125,2510.465,10040.0,10.04,TP,25.0,11023.33,-2760.67
ASIAN_MR,2024-08-26 03:15:00+00:00,2024-08-26 03:50:00+00:00,LONG,10.0,2511.135,2509.2793425613345,-2155.66,-2.15565743866573,SL_ATR,35.0,760.0,-1930.0
LONDON_ORB,2024-08-26 10:30:00+00:00,2024-08-26 11:29:00+00:00,BUY,10.0,2525.025,2521.235,-4090.0,-4.09,TIME,300.0,362.78,-4197.22
NY_ORB,2024-08-26 13:45:00+00:00,2024-08-26 13:57:00+00:00,SELL,10.0,2522.655,2515.4950000000003,6860.0,6.86,TP,65.0,7260.0,-1050.0
ASIAN_MR,2024-08-27 01:15:00+00:00,2024-08-27 01:45:00+00:00,LONG,10.0,2511.515,2509.8764014250587,-1938.6,-1.9385985749411703,SL_ATR,30.0,1870.0,-3200.0
NY_ORB,2024-08-27 14:10:00+00:00,2024-08-27 16:29:00+00:00,BUY,10.0,2513.008,2512.855,-452.73,-0.453,TIME,700.0,7197.27,-3250.0
ASIAN_MR,2024-08-28 01:05:00+00:00,2024-08-28 01:25:00+00:00,LONG,10.0,2521.805,2520.1675164821663,-1937.48,-1.9374835178335161,SL_ATR,20.0,340.0,-1660.0
LONDON_ORB,2024-08-28 10:38:00+00:00,2024-08-28 11:29:00+00:00,SELL,10.0,2505.825,2503.845,1680.0,1.68,TIME,260.0,4170.0,-750.0
NY_ORB,2024-08-28 16:21:00+00:00,2024-08-28 16:29:00+00:00,SELL,10.0,2499.335,2498.845,190.0,0.19,TIME,45.0,3040.0,-1570.0
ASIAN_MR,2024-08-29 02:40:00+00:00,2024-08-29 02:50:00+00:00,SHORT,10.0,2514.545,2513.08875,1156.25,1.1562500000001819,TP_Z_NEUTRAL,10.0,1410.0,-160.0
LONDON_ORB,2024-08-29 09:50:00+00:00,2024-08-29 11:29:00+00:00,BUY,10.0,2519.165,2522.475,3010.0,3.01,TIME,500.0,5130.0,0.0
LONDON_ORB,2024-08-30 10:40:00+00:00,2024-08-30 11:29:00+00:00,SELL,10.0,2518.755,2521.005,-2550.0,-2.55,TIME,250.0,3870.0,-2760.0
NY_ORB,2024-08-30 14:05:00+00:00,2024-08-30 15:52:00+00:00,SELL,10.0,2512.888,2500.728,11860.0,11.86,TP,540.0,12753.08,-5360.0
LONDON_ORB,2024-09-02 08:17:00+00:00,2024-09-02 08:38:00+00:00,SELL,10.0,2497.905,2501.175,-3570.0,-3.57,SL,110.0,750.0,-4209.17
LONDON_ORB,2024-09-03 10:15:00+00:00,2024-09-03 10:25:00+00:00,SELL,10.0,2500.455,2494.8949999999995,5260.0,5.26,TP,55.0,5666.9,0.0
NY_ORB,2024-09-03 13:48:00+00:00,2024-09-03 16:29:00+00:00,SELL,10.0,2480.145,2486.445,-6600.0,-6.6,TIME,810.0,6900.0,-9260.0
ASIAN_MR,2024-09-04 02:40:00+00:00,2024-09-04 03:20:00+00:00,SHORT,10.0,2495.668,2493.34925,2018.75,2.0187499999999092,TP_Z_NEUTRAL,40.0,1183.0,-737.0
LONDON_ORB,2024-09-04 08:50:00+00:00,2024-09-04 08:54:00+00:00,SELL,10.0,2479.985,2473.565,6120.0,6.12,TP,25.0,7470.0,0.0
NY_ORB,2024-09-04 14:00:00+00:00,2024-09-04 14:00:00+00:00,BUY,10.0,2489.965,2485.115,-5150.0,-5.15,SL,5.0,5420.0,-5510.0
ASIAN_MR,2024-09-05 01:25:00+00:00,2024-09-05 01:45:00+00:00,SHORT,10.0,2497.925,2495.8707499999996,1754.25,1.754250000000593,TP_Z_NEUTRAL,20.0,2280.0,-199.0
LONDON_ORB,2024-09-05 08:20:00+00:00,2024-09-05 08:39:00+00:00,BUY,10.0,2509.355,2516.315,6660.0,6.66,TP,100.0,7180.0,-50.0
NY_ORB,2024-09-05 14:00:00+00:00,2024-09-05 14:06:00+00:00,SELL,10.0,2515.464,2507.8819999999996,7281.9,7.282,TP,35.0,7909.05,0.0
ASIAN_MR,2024-09-06 01:20:00+00:00,2024-09-06 01:30:00+00:00,LONG,10.0,2514.975,2513.7421389248443,-1532.86,-1.532861075155597,SL_ATR,10.0,420.0,-1530.0
NY_ORB,2024-09-06 15:00:00+00:00,2024-09-06 16:02:00+00:00,BUY,10.0,2511.665,2501.905,-10060.0,-10.06,SL,315.0,6690.0,-10130.0
LONDON_ORB,2024-09-09 10:10:00+00:00,2024-09-09 10:35:00+00:00,BUY,10.0,2495.525,2493.315,-2510.0,-2.51,SL,130.0,3510.0,-2210.0
LONDON_ORB,2024-09-10 10:15:00+00:00,2024-09-10 10:15:00+00:00,BUY,10.0,2502.595,2506.095,3200.0,3.2,TP,5.0,4700.0,0.0
ASIAN_MR,2024-09-11 01:05:00+00:00,2024-09-11 01:20:00+00:00,LONG,10.0,2515.965,2517.6254,1360.4,1.360399999999754,TP_Z_NEUTRAL,15.0,1483.0,-170.0
LONDON_ORB,2024-09-11 08:41:00+00:00,2024-09-11 10:17:00+00:00,BUY,10.0,2524.238,2520.585,-3953.18,-3.953,SL,485.0,2846.82,-3853.18
ASIAN_MR,2024-09-12 01:30:00+00:00,2024-09-12 01:55:00+00:00,SHORT,10.0,2514.135,2512.3358,1499.2,1.4992000000003827,TP_Z_NEUTRAL,25.0,1587.0,-929.0
LONDON_ORB,2024-09-12 09:31:00+00:00,2024-09-12 10:46:00+00:00,BUY,10.0,2517.525,2514.985,-2840.0,-2.84,SL,380.0,3380.0,-2930.0
NY_ORB,2024-09-12 16:10:00+00:00,2024-09-12 16:29:00+00:00,BUY,10.0,2548.798,2545.438,-3660.0,-3.66,TIME,100.0,2530.0,-4100.0
ASIAN_MR,2024-09-13 03:05:00+00:00,2024-09-13 03:30:00+00:00,SHORT,10.0,2565.605,2567.9364122371962,-2631.41,-2.6314122371962183,SL_ATR,25.0,207.0,-4320.0
LONDON_ORB,2024-09-13 09:56:00+00:00,2024-09-13 11:29:00+00:00,SELL,10.0,2567.805,2566.115,1390.0,1.39,TIME,470.0,2310.0,-1410.0
ASIAN_MR,2024-09-16 02:25:00+00:00,2024-09-16 03:00:00+00:00,SHORT,10.0,2584.435,2585.90436722465,-1769.37,-1.7693672246498864,SL_ATR,35.0,630.0,-1480.0
LONDON_ORB,2024-09-16 08:15:00+00:00,2024-09-16 08:20:00+00:00,BUY,10.0,2583.035,2586.5689999999995,3234.0,3.234,TP,30.0,3720.0,-300.0
NY_ORB,2024-09-16 14:00:00+00:00,2024-09-16 14:07:00+00:00,BUY,10.0,2586.225,2581.115,-5410.0,-5.41,SL,40.0,2220.0,-5630.0
ASIAN_MR,2024-09-17 01:00:00+00:00,2024-09-17 01:10:00+00:00,LONG,10.0,2580.725,2579.479852875123,-1545.15,-1.545147124876894,SL_ATR,10.0,190.0,-1271.0
LONDON_ORB,2024-09-17 09:50:00+00:00,2024-09-17 09:50:00+00:00,SELL,10.0,2581.934,2577.8140000000003,3820.0,3.82,TP,5.0,7138.97,0.0
NY_ORB,2024-09-17 15:30:00+00:00,2024-09-17 15:33:00+00:00,SELL,10.0,2572.955,2563.809,8845.88,8.846,TP,20.0,9390.0,0.0
ASIAN_MR,2024-09-18 03:35:00+00:00,2024-09-18 04:05:00+00:00,SHORT,10.0,2575.595,2573.0377,2257.3,2.2572999999999412,TP_Z_NEUTRAL,30.0,1337.0,-700.0
LONDON_ORB,2024-09-18 09:01:00+00:00,2024-09-18 10:00:00+00:00,SELL,10.0,2569.475,2571.855,-2680.0,-2.68,SL,300.0,1650.0,-2910.0
NY_ORB,2024-09-18 13:50:00+00:00,2024-09-18 16:29:00+00:00,SELL,10.0,2571.748,2571.665,-216.67,-0.217,TIME,800.0,3853.33,-2956.67
LONDON_ORB,2024-09-19 09:20:00+00:00,2024-09-19 09:24:00+00:00,BUY,10.0,2584.984,2592.0219999999995,6737.83,6.738,TP,25.0,7240.87,0.0
ASIAN_MR,2024-09-20 01:20:00+00:00,2024-09-20 01:35:00+00:00,LONG,10.0,2585.495,2587.1175,1322.5,1.3224999999999454,TP_Z_NEUTRAL,15.0,2620.0,-500.0
LONDON_ORB,2024-09-20 09:55:00+00:00,2024-09-20 10:05:00+00:00,SELL,10.0,2605.418,2607.424,-2306.0,-2.306,SL,55.0,3033.0,-3330.0
ASIAN_MR,2024-09-23 02:55:00+00:00,2024-09-23 03:05:00+00:00,SHORT,10.0,2625.245,2627.555625368028,-2610.63,-2.610625368028013,SL_ATR,10.0,510.0,-2650.0
NY_ORB,2024-09-23 13:45:00+00:00,2024-09-23 13:46:00+00:00,BUY,10.0,2631.655,2626.215,-5740.0,-5.74,SL,10.0,262.67,-5710.0
ASIAN_MR,2024-09-24 03:45:00+00:00,2024-09-24 04:05:00+00:00,SHORT,10.0,2634.284,2629.8917,4092.3,4.092299999999978,TP_Z_NEUTRAL,20.0,2419.0,-1041.0
LONDON_ORB,2024-09-24 11:05:00+00:00,2024-09-24 11:29:00+00:00,BUY,10.0,2629.385,2630.285,600.0,0.6,TIME,125.0,3090.0,-717.08
NY_ORB,2024-09-25 14:35:00+00:00,2024-09-25 14:45:00+00:00,BUY,10.0,2665.455,2660.048,-5707.33,-5.707,SL,55.0,1890.0,-5450.0
ASIAN_MR,2024-09-26 02:50:00+00:00,2024-09-26 03:10:00+00:00,LONG,10.0,2657.765,2659.23085,1165.85,1.1658500000000458,TP_Z_NEUTRAL,20.0,1990.0,-630.0
LONDON_ORB,2024-09-26 10:20:00+00:00,2024-09-26 10:44:00+00:00,BUY,10.0,2667.575,2673.754999999999,5880.0,5.88,TP,125.0,6450.0,0.0
ASIAN_MR,2024-09-27 01:40:00+00:00,2024-09-27 01:55:00+00:00,LONG,10.0,2667.695,2669.99035,1995.35,1.9953499999998712,TP_Z_NEUTRAL,15.0,1970.0,-630.0
NY_ORB,2024-09-27 14:45:00+00:00,2024-09-27 14:57:00+00:00,SELL,10.0,2664.604,2652.7639999999997,11540.0,11.54,TP,65.0,11909.29,0.0
ASIAN_MR,2024-09-30 01:25:00+00:00,2024-09-30 01:40:00+00:00,LONG,10.0,2658.985,2656.4520789534236,-2832.92,-2.8329210465765753,SL_ATR,15.0,710.0,-3480.0
LONDON_ORB,2024-09-30 09:04:00+00:00,2024-09-30 10:32:00+00:00,SELL,10.0,2650.485,2643.105,7080.0,7.08,TP,445.0,8016.82,-1030.0
NY_ORB,2024-09-30 14:02:00+00:00,2024-09-30 16:29:00+00:00,SELL,10.0,2631.755,2636.718,-5263.33,-5.263,TIME,740.0,3141.11,-6168.89
ASIAN_MR,2024-10-01 01:40:00+00:00,2024-10-01 01:55:00+00:00,SHORT,10.0,2638.145,2639.494974029295,-1649.97,-1.6499740292950265,SL_ATR,15.0,50.0,-1530.0
ASIAN_MR,2024-10-02 03:45:00+00:00,2024-10-02 04:15:00+00:00,LONG,10.0,2656.625,2654.865908189179,-2059.09,-2.0590918108207914,SL_ATR,30.0,0.0,-1987.0
ASIAN_MR,2024-10-03 03:25:00+00:00,2024-10-03 03:30:00+00:00,LONG,10.0,2654.085,2656.17045,1785.45,1.785450000000037,TP_Z_NEUTRAL,5.0,1570.0,-80.0
NY_ORB,2024-10-03 14:00:00+00:00,2024-10-03 14:00:00+00:00,SELL,10.0,2647.314,2639.4719999999993,7542.0,7.542,TP,5.0,11059.0,0.0
ASIAN_MR,2024-10-04 02:45:00+00:00,2024-10-04 03:40:00+00:00,SHORT,10.0,2663.005,2659.0937999999996,3611.2,3.611200000000463,TP_Z_NEUTRAL,55.0,1970.0,-469.0
NY_ORB,2024-10-04 15:40:00+00:00,2024-10-04 15:46:00+00:00,BUY,10.0,2653.428,2648.635,-5092.94,-5.093,SL,35.0,3387.06,-5010.0
ASIAN_MR,2024-10-07 01:50:00+00:00,2024-10-07 02:30:00+00:00,LONG,10.0,2646.605,2649.3165999999997,2411.6,2.411599999999635,TP_Z_NEUTRAL,40.0,1890.0,-967.0
NY_ORB,2024-10-07 14:56:00+00:00,2024-10-07 15:33:00+00:00,SELL,10.0,2643.735,2647.375,-3940.0,-3.94,SL,190.0,4740.0,-4260.0
LONDON_ORB,2024-10-08 10:45:00+00:00,2024-10-08 10:46:00+00:00,BUY,10.0,2635.435,2642.815,7080.0,7.08,TP,10.0,7640.0,0.0
NY_ORB,2024-10-08 14:20:00+00:00,2024-10-08 14:27:00+00:00,SELL,10.0,2636.545,2626.6590000000006,9586.25,9.586,TP,40.0,10050.0,0.0
LONDON_ORB,2024-10-09 10:35:00+00:00,2024-10-09 11:29:00+00:00,BUY,10.0,2614.728,2621.014,5986.11,5.986,TIME,275.0,7530.0,0.0
NY_ORB,2024-10-09 15:03:00+00:00,2024-10-09 16:29:00+00:00,BUY,10.0,2613.055,2610.998,-2356.92,-2.357,TIME,435.0,4700.0,-2400.77
ASIAN_MR,2024-10-10 02:35:00+00:00,2024-10-10 02:55:00+00:00,SHORT,10.0,2612.778,2614.890281357674,-2412.28,-2.412281357674419,SL_ATR,20.0,463.0,-2687.0
LONDON_ORB,2024-10-10 11:28:00+00:00,2024-10-10 11:29:00+00:00,SELL,10.0,2613.415,2614.025,-910.0,-0.91,TIME,10.0,200.0,-780.0
ASIAN_MR,2024-10-11 02:30:00+00:00,2024-10-11 02:45:00+00:00,SHORT,10.0,2640.285,2642.9493351274077,-2964.34,-2.9643351274078666,SL_ATR,15.0,60.0,-3010.0
LONDON_ORB,2024-10-11 09:20:00+00:00,2024-10-11 11:29:00+00:00,SELL,10.0,2642.375,2639.475,2600.0,2.6,TIME,650.0,6350.0,0.0
ASIAN_MR,2024-10-14 03:00:00+00:00,2024-10-14 03:55:00+00:00,SHORT,10.0,2654.775,2648.62245,5852.55,5.852550000000247,TP_Z_NEUTRAL,55.0,1211.0,-2510.0
LONDON_ORB,2024-10-14 09:07:00+00:00,2024-10-14 09:30:00+00:00,BUY,10.0,2661.764,2658.898,-3166.07,-3.166,SL,120.0,1121.07,-3448.93
NY_ORB,2024-10-14 13:55:00+00:00,2024-10-14 14:05:00+00:00,BUY,10.0,2659.224,2652.595,-6929.17,-6.929,SL,55.0,390.83,-7645.83
ASIAN_MR,2024-10-15 02:25:00+00:00,2024-10-15 02:40:00+00:00,SHORT,10.0,2651.675,2649.3826500000005,1992.35,1.9923499999997147,TP_Z_NEUTRAL,15.0,2010.0,-460.0
ASIAN_MR,2024-10-16 01:15:00+00:00,2024-10-16 01:40:00+00:00,SHORT,10.0,2663.455,2665.4395596801096,-2284.56,-2.284559680109669,SL_ATR,25.0,2450.0,-2240.0
LONDON_ORB,2024-10-16 08:50:00+00:00,2024-10-16 09:03:00+00:00,BUY,10.0,2676.465,2680.545,3780.0,3.78,TP,70.0,4430.0,0.0
NY_ORB,2024-10-16 13:49:00+00:00,2024-10-16 14:48:00+00:00,SELL,10.0,2680.325,2670.379,9646.25,9.646,TP,300.0,10370.0,-1020.0
ASIAN_MR,2024-10-18 01:10:00+00:00,2024-10-18 01:20:00+00:00,SHORT,10.0,2697.184,2698.9356386737404,-2051.64,-2.051638673740217,SL_ATR,10.0,1220.0,-2041.0
LONDON_ORB,2024-10-18 10:30:00+00:00,2024-10-18 10:30:00+00:00,BUY,10.0,2704.845,2710.4649999999997,5320.0,5.32,TP,5.0,7180.0,0.0
ASIAN_MR,2024-10-21 01:15:00+00:00,2024-10-21 01:55:00+00:00,SHORT,10.0,2727.575,2723.69905,3575.95,3.575949999999648,TP_Z_NEUTRAL,40.0,2150.0,-1500.0
LONDON_ORB,2024-10-21 09:07:00+00:00,2024-10-21 10:22:00+00:00,BUY,10.0,2731.825,2729.315,-2810.0,-2.81,SL,380.0,4950.0,-2750.0
NY_ORB,2024-10-21 15:05:00+00:00,2024-10-21 15:08:00+00:00,SELL,10.0,2733.575,2719.995,13280.0,13.28,TP,20.0,14036.67,0.0
ASIAN_MR,2024-10-22 01:35:00+00:00,2024-10-22 02:25:00+00:00,SHORT,10.0,2729.205,2724.936,3969.0,3.9689999999997783,TP_Z_NEUTRAL,50.0,1620.0,-1330.0
LONDON_ORB,2024-10-22 08:20:00+00:00,2024-10-22 09:42:00+00:00,BUY,10.0,2734.265,2731.405,-3160.0,-3.16,SL,415.0,3998.93,-2860.0
NY_ORB,2024-10-22 13:55:00+00:00,2024-10-22 13:56:00+00:00,BUY,10.0,2740.545,2737.205,-3640.0,-3.64,SL,10.0,300.0,-3340.0
