entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,r_multiple,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
2022-11-16 14:40:00+00:00,2022-11-16 16:29:00+00:00,SELL,0.12,1774.348,1777.198,-0.438,-37.8,-3.15,TIME,550.0,19.2,-67.2
2022-11-17 13:50:00+00:00,2022-11-17 16:29:00+00:00,SELL,0.1,1758.357,1759.188,-0.108,-11.31,-1.131,TIME,800.0,40.89,-43.7
2022-11-18 13:50:00+00:00,2022-11-18 14:29:00+00:00,SELL,0.3,1760.807,1755.5249999999999,2.0,149.46,4.982,TP,200.0,174.21,-7.53
2022-11-21 14:36:00+00:00,2022-11-21 16:09:00+00:00,SELL,0.21,1742.248,1734.6280000000002,2.0,153.72,7.32,TP,470.0,170.94,-13.23
2022-11-22 13:50:00+00:00,2022-11-22 13:54:00+00:00,BUY,0.73,1745.068,1743.968,-1.0,-102.2,-1.4,SL,25.0,67.16,-81.03
2022-11-23 14:50:00+00:00,2022-11-23 16:29:00+00:00,BUY,0.07,1739.977,1742.918,0.248,18.49,2.641,TIME,500.0,53.0,-10.22
2022-11-24 15:35:00+00:00,2022-11-24 16:29:00+00:00,BUY,0.66,1756.598,1756.638,0.033,-17.16,-0.26,TIME,275.0,118.14,-26.47
2022-11-25 13:55:00+00:00,2022-11-25 14:51:00+00:00,BUY,0.48,1748.088,1751.3879999999997,2.0,144.0,3.0,TP,285.0,185.28,-55.68
2022-11-28 13:45:00+00:00,2022-11-28 14:00:00+00:00,BUY,0.28,1755.618,1752.757,-1.0,-88.51,-3.161,SL,80.0,28.56,-103.63
2022-11-29 13:55:00+00:00,2022-11-29 14:03:00+00:00,SELL,0.48,1751.188,1752.848,-1.0,-94.08,-1.96,SL,45.0,44.64,-71.04
2022-11-30 14:51:00+00:00,2022-11-30 16:29:00+00:00,SELL,0.08,1754.917,1753.018,0.197,12.79,1.599,TIME,495.0,47.51,-17.45
2022-12-01 13:55:00+00:00,2022-12-01 14:50:00+00:00,BUY,0.15,1790.917,1801.5169999999998,2.0,154.5,10.3,TP,280.0,162.0,-29.38
2022-12-02 13:45:00+00:00,2022-12-02 16:29:00+00:00,SELL,0.05,1780.868,1790.418,-0.55,-49.25,-9.85,TIME,825.0,12.25,-48.95
2022-12-05 13:48:00+00:00,2022-12-05 14:49:00+00:00,SELL,0.26,1792.638,1786.4379999999996,2.0,153.4,5.9,TP,310.0,177.32,-14.56
2022-12-06 13:50:00+00:00,2022-12-06 15:05:00+00:00,SELL,0.29,1777.878,1772.2779999999996,2.0,153.7,5.3,TP,380.0,171.71,-21.17
2022-12-07 13:55:00+00:00,2022-12-07 14:38:00+00:00,BUY,0.29,1778.688,1784.2680000000005,2.0,153.12,5.28,TP,220.0,162.69,-80.33
2022-12-08 13:45:00+00:00,2022-12-08 14:53:00+00:00,SELL,0.17,1787.017,1791.798,-1.0,-86.38,-5.081,SL,345.0,46.22,-79.58
2022-12-12 14:37:00+00:00,2022-12-12 15:40:00+00:00,SELL,0.36,1788.358,1783.918,2.0,149.04,4.14,TP,320.0,193.32,-60.48
2022-12-13 14:02:00+00:00,2022-12-13 16:29:00+00:00,BUY,0.03,1813.197,1813.215,0.001,-0.85,-0.282,TIME,740.0,33.48,-13.69
2022-12-14 14:35:00+00:00,2022-12-14 15:49:00+00:00,BUY,0.52,1808.975,1812.0749999999998,2.0,145.6,2.8,TP,375.0,170.04,-37.44
2022-12-16 14:15:00+00:00,2022-12-16 14:36:00+00:00,SELL,0.31,1783.445,1786.015,-1.0,-88.97,-2.87,SL,110.0,42.47,-72.94
2022-12-19 14:40:00+00:00,2022-12-19 15:21:00+00:00,SELL,0.37,1792.055,1794.225,-1.0,-91.39,-2.47,SL,210.0,120.62,-85.84
2022-12-20 14:50:00+00:00,2022-12-20 14:50:00+00:00,BUY,0.21,1804.645,1812.339,2.0,155.27,7.394,TP,5.0,161.76,0.0
2022-12-21 13:50:00+00:00,2022-12-21 14:53:00+00:00,SELL,0.38,1817.625,1819.715,-1.0,-90.82,-2.39,SL,320.0,82.76,-84.47
2022-12-22 13:46:00+00:00,2022-12-22 16:29:00+00:00,SELL,0.1,1809.987,1796.585,1.644,131.02,13.102,TIME,820.0,154.92,-14.65
2022-12-23 13:55:00+00:00,2022-12-23 15:30:00+00:00,SELL,0.13,1794.157,1800.165,-1.0,-82.0,-6.308,SL,480.0,40.2,-75.54
2022-12-27 14:10:00+00:00,2022-12-27 14:40:00+00:00,SELL,0.35,1805.835,1808.135,-1.0,-91.0,-2.6,SL,155.0,127.64,-92.05
2022-12-28 13:55:00+00:00,2022-12-28 14:36:00+00:00,SELL,0.38,1805.335,1807.455,-1.0,-91.96,-2.42,SL,210.0,79.8,-90.9
2022-12-29 14:05:00+00:00,2022-12-29 16:29:00+00:00,BUY,0.15,1811.995,1812.185,0.036,-1.65,-0.11,TIME,725.0,90.05,-50.25
2022-12-30 14:10:00+00:00,2022-12-30 15:02:00+00:00,BUY,0.17,1821.708,1817.055,-1.0,-84.2,-4.953,SL,265.0,38.23,-87.77
2023-01-03 14:35:00+00:00,2023-01-03 14:38:00+00:00,BUY,0.23,1840.305,1847.1190000000004,2.0,149.82,6.514,TP,20.0,159.39,0.0
2023-01-04 14:05:00+00:00,2023-01-04 15:11:00+00:00,SELL,0.21,1858.525,1850.9790000000003,2.0,152.17,7.246,TP,335.0,169.68,-48.51
2023-01-05 13:50:00+00:00,2023-01-05 15:17:00+00:00,SELL,0.15,1841.005,1830.4590000000003,2.0,153.69,10.246,TP,440.0,183.6,0.0
2023-01-06 13:47:00+00:00,2023-01-06 16:29:00+00:00,BUY,0.05,1849.475,1860.288,0.721,52.57,10.513,TIME,815.0,73.72,-44.5
2023-01-09 14:45:00+00:00,2023-01-09 15:36:00+00:00,BUY,0.23,1877.525,1874.115,-1.0,-85.33,-3.71,SL,260.0,90.16,-95.22
2023-01-10 14:05:00+00:00,2023-01-10 14:16:00+00:00,BUY,0.38,1873.335,1877.531,2.0,148.05,3.896,TP,60.0,171.76,0.0
2023-01-11 14:40:00+00:00,2023-01-11 16:17:00+00:00,SELL,0.19,1875.877,1867.661,2.0,150.4,7.916,TP,490.0,164.35,0.0
2023-01-12 13:52:00+00:00,2023-01-12 16:29:00+00:00,BUY,0.03,1899.048,1892.265,-0.258,-21.25,-7.083,TIME,790.0,7.28,-57.82
2023-01-13 14:35:00+00:00,2023-01-13 14:46:00+00:00,BUY,0.21,1900.005,1907.6250000000005,2.0,153.72,7.32,TP,60.0,169.05,0.0
2023-01-16 15:05:00+00:00,2023-01-16 16:29:00+00:00,BUY,0.26,1914.535,1914.905,0.122,1.82,0.07,TIME,425.0,53.56,0.0
2023-01-19 15:05:00+00:00,2023-01-19 16:29:00+00:00,BUY,0.14,1913.088,1919.055,1.044,79.34,5.667,TIME,425.0,142.2,0.0
2023-01-20 13:55:00+00:00,2023-01-20 15:29:00+00:00,SELL,0.21,1925.435,1929.215,-1.0,-85.68,-4.08,SL,475.0,103.47,-103.53
2023-01-23 14:07:00+00:00,2023-01-23 16:07:00+00:00,SELL,0.13,1919.0,1925.385,-1.0,-86.9,-6.685,SL,605.0,100.78,-89.67
2023-01-24 13:47:00+00:00,2023-01-24 14:45:00+00:00,SELL,0.24,1933.345,1926.6990000000003,2.0,152.3,6.346,TP,295.0,201.29,-15.12
2023-01-25 14:00:00+00:00,2023-01-25 14:11:00+00:00,SELL,0.29,1923.925,1926.675,-1.0,-88.45,-3.05,SL,60.0,65.83,-72.5
2023-01-26 13:51:00+00:00,2023-01-26 14:49:00+00:00,BUY,0.12,1937.957,1931.005,-1.0,-87.02,-7.252,SL,295.0,52.3,-103.44
2023-01-27 14:00:00+00:00,2023-01-27 15:46:00+00:00,SELL,0.18,1930.357,1921.2350000000001,2.0,158.8,8.822,TP,535.0,191.56,-13.82
2023-01-30 15:08:00+00:00,2023-01-30 16:29:00+00:00,SELL,0.22,1925.885,1923.895,0.55,37.18,1.69,TIME,410.0,71.28,-72.6
2023-01-31 13:50:00+00:00,2023-01-31 15:01:00+00:00,BUY,0.16,1916.848,1926.81,2.0,154.59,9.662,TP,360.0,168.91,-8.21
2023-02-01 13:46:00+00:00,2023-02-01 14:50:00+00:00,BUY,0.2,1930.715,1926.725,-1.0,-85.8,-4.29,SL,325.0,42.06,-85.94
2023-02-02 13:50:00+00:00,2023-02-02 14:45:00+00:00,SELL,0.14,1947.955,1936.495,2.0,156.24,11.16,TP,280.0,167.37,-8.54
2023-02-03 13:45:00+00:00,2023-02-03 16:29:00+00:00,SELL,0.03,1886.405,1866.048,0.749,60.17,20.057,TIME,825.0,61.97,-11.67
2023-02-06 14:21:00+00:00,2023-02-06 15:13:00+00:00,BUY,0.23,1873.218,1869.745,-1.0,-86.78,-3.773,SL,265.0,56.05,-88.16
2023-02-07 14:35:00+00:00,2023-02-07 15:51:00+00:00,BUY,0.22,1869.305,1876.7250000000001,2.0,156.64,7.12,TP,385.0,165.95,-60.43
2023-02-08 14:15:00+00:00,2023-02-08 14:24:00+00:00,BUY,0.26,1876.315,1882.4950000000003,2.0,152.88,5.88,TP,50.0,167.44,0.0
2023-02-09 13:45:00+00:00,2023-02-09 14:58:00+00:00,BUY,0.18,1883.875,1879.547,-1.0,-83.3,-4.628,SL,370.0,112.01,-91.98
2023-02-10 13:50:00+00:00,2023-02-10 14:40:00+00:00,BUY,0.29,1864.445,1861.715,-1.0,-87.87,-3.03,SL,255.0,115.51,-79.46
2023-02-13 14:35:00+00:00,2023-02-13 14:39:00+00:00,SELL,0.36,1855.755,1857.965,-1.0,-90.36,-2.51,SL,25.0,96.37,-86.4
2023-02-15 13:45:00+00:00,2023-02-15 15:44:00+00:00,BUY,0.17,1836.185,1831.488,-1.0,-84.95,-4.997,SL,600.0,44.37,-95.71
2023-02-16 13:47:00+00:00,2023-02-16 16:29:00+00:00,SELL,0.11,1830.625,1836.725,-0.846,-70.4,-6.4,TIME,815.0,33.77,-70.51
2023-02-17 14:38:00+00:00,2023-02-17 15:01:00+00:00,SELL,0.24,1825.595,1828.945,-1.0,-87.6,-3.65,SL,120.0,72.72,-89.52
2023-02-20 13:55:00+00:00,2023-02-20 15:19:00+00:00,BUY,0.37,1846.515,1844.325,-1.0,-92.13,-2.49,SL,425.0,15.91,-106.93
2023-02-21 14:05:00+00:00,2023-02-21 14:26:00+00:00,BUY,0.36,1836.985,1841.4249999999995,2.0,149.04,4.14,TP,110.0,182.63,0.0
2023-02-22 14:38:00+00:00,2023-02-22 14:42:00+00:00,BUY,0.35,1837.195,1834.938,-1.0,-89.49,-2.557,SL,25.0,25.2,-86.1
2023-02-23 13:57:00+00:00,2023-02-23 16:29:00+00:00,BUY,0.1,1825.535,1821.115,-0.543,-47.2,-4.72,TIME,765.0,44.9,-71.6
2023-02-24 14:37:00+00:00,2023-02-24 16:29:00+00:00,SELL,0.12,1811.498,1813.055,-0.235,-22.28,-1.857,TIME,565.0,31.48,-49.32
2023-02-27 13:56:00+00:00,2023-02-27 16:29:00+00:00,BUY,0.17,1814.765,1813.505,-0.269,-26.52,-1.56,TIME,770.0,89.08,-26.3
2023-02-28 13:45:00+00:00,2023-02-28 13:57:00+00:00,BUY,0.35,1809.424,1814.056,2.0,151.62,4.332,TP,65.0,164.54,-27.16
2023-03-01 13:55:00+00:00,2023-03-01 14:56:00+00:00,BUY,0.25,1836.895,1843.255,2.0,151.5,6.06,TP,310.0,184.75,-31.75
2023-03-02 14:05:00+00:00,2023-03-02 16:29:00+00:00,BUY,0.21,1834.344,1836.265,0.506,34.04,1.621,TIME,725.0,94.94,-38.01
2023-03-03 14:20:00+00:00,2023-03-03 15:00:00+00:00,SELL,0.42,1845.855,1842.089,2.0,145.57,3.466,TP,205.0,173.46,0.0
2023-03-06 14:40:00+00:00,2023-03-06 15:05:00+00:00,BUY,0.42,1852.065,1850.155,-1.0,-92.82,-2.21,SL,130.0,36.54,-102.9
2023-03-07 13:45:00+00:00,2023-03-07 14:02:00+00:00,BUY,0.21,1837.205,1833.325,-1.0,-87.78,-4.18,SL,90.0,0.42,-102.27
2023-03-08 14:35:00+00:00,2023-03-08 14:51:00+00:00,BUY,0.28,1815.045,1820.8250000000003,2.0,153.44,5.48,TP,85.0,179.76,0.0
2023-03-09 14:00:00+00:00,2023-03-09 16:29:00+00:00,BUY,0.11,1823.828,1827.565,0.525,37.81,3.437,TIME,750.0,129.11,0.0
2023-03-10 13:45:00+00:00,2023-03-10 16:29:00+00:00,BUY,0.06,1844.245,1856.035,0.917,68.94,11.49,TIME,825.0,138.62,-26.16
2023-03-13 14:00:00+00:00,2023-03-13 14:44:00+00:00,SELL,0.07,1897.758,1909.658,-1.0,-85.4,-12.2,SL,225.0,10.24,-82.72
2023-03-14 13:48:00+00:00,2023-03-14 15:00:00+00:00,SELL,0.08,1898.208,1908.075,-1.0,-81.34,-10.167,SL,365.0,23.84,-79.42
2023-03-16 14:55:00+00:00,2023-03-16 16:29:00+00:00,SELL,0.12,1924.355,1917.805,0.97,75.0,6.25,TIME,475.0,133.32,0.0
2023-03-17 14:35:00+00:00,2023-03-17 14:44:00+00:00,BUY,0.14,1950.115,1961.7749999999999,2.0,159.04,11.36,TP,50.0,164.26,0.0
2023-03-20 14:00:00+00:00,2023-03-20 14:12:00+00:00,SELL,0.14,1978.854,1967.066,2.0,160.83,11.488,TP,65.0,183.48,0.0
2023-03-21 13:46:00+00:00,2023-03-21 16:29:00+00:00,SELL,0.08,1955.055,1943.545,1.094,89.68,11.21,TIME,820.0,96.73,-12.56
2023-03-22 14:50:00+00:00,2023-03-22 16:29:00+00:00,BUY,0.2,1944.335,1948.425,1.002,75.8,3.79,TIME,500.0,150.4,0.0
2023-03-23 16:15:00+00:00,2023-03-23 16:15:00+00:00,BUY,0.18,1979.458,1988.1840000000002,2.0,151.67,8.426,TP,5.0,161.46,0.0
2023-03-24 13:52:00+00:00,2023-03-24 16:29:00+00:00,SELL,0.12,1993.744,1985.155,1.293,99.47,8.289,TIME,790.0,120.67,-54.89
2023-03-27 13:50:00+00:00,2023-03-27 14:19:00+00:00,SELL,0.23,1947.304,1950.785,-1.0,-86.96,-3.781,SL,150.0,37.01,-97.77
2023-03-28 14:35:00+00:00,2023-03-28 16:29:00+00:00,BUY,0.16,1965.865,1968.055,0.432,30.24,1.89,TIME,575.0,64.05,-20.16
2023-03-29 14:08:00+00:00,2023-03-29 15:58:00+00:00,BUY,0.18,1965.925,1961.485,-1.0,-85.32,-4.74,SL,555.0,102.24,-95.94
2023-03-30 14:20:00+00:00,2023-03-30 16:00:00+00:00,BUY,0.24,1968.458,1975.1440000000002,2.0,153.26,6.386,TP,505.0,182.81,-8.71
2023-03-31 14:55:00+00:00,2023-03-31 16:29:00+00:00,SELL,0.18,1979.535,1978.538,0.223,12.55,0.697,TIME,475.0,85.5,-25.74
2023-04-03 14:05:00+00:00,2023-04-03 16:29:00+00:00,BUY,0.1,1980.248,1989.998,1.226,94.5,9.45,TIME,725.0,101.1,-7.4
2023-04-04 13:45:00+00:00,2023-04-04 14:05:00+00:00,BUY,0.13,1992.615,2004.535,2.0,151.06,11.62,TP,105.0,166.26,-28.34
2023-04-05 13:50:00+00:00,2023-04-05 14:00:00+00:00,SELL,0.15,2023.655,2029.015,-1.0,-84.9,-5.66,SL,55.0,28.5,-117.05
2023-04-06 13:45:00+00:00,2023-04-06 16:10:00+00:00,SELL,0.09,2004.815,2014.054,-1.0,-85.85,-9.539,SL,730.0,34.34,-82.17
2023-04-10 14:40:00+00:00,2023-04-10 16:29:00+00:00,SELL,0.1,1986.114,1987.365,-0.154,-15.51,-1.551,TIME,550.0,18.29,-38.91
2023-04-11 15:25:00+00:00,2023-04-11 16:29:00+00:00,BUY,0.2,2001.335,2005.154,0.941,70.38,3.519,TIME,325.0,92.46,0.0
2023-04-12 13:45:00+00:00,2023-04-12 16:29:00+00:00,SELL,0.06,2005.905,2008.505,-0.197,-17.4,-2.9,TIME,825.0,28.08,-42.72
2023-04-13 13:50:00+00:00,2023-04-13 14:36:00+00:00,BUY,0.25,2043.135,2039.965,-1.0,-86.75,-3.47,SL,235.0,135.08,-101.25
2023-04-14 15:05:00+00:00,2023-04-14 15:05:00+00:00,SELL,0.13,2022.065,2010.2050000000004,2.0,150.28,11.56,TP,5.0,363.74,0.0
2023-04-17 14:40:00+00:00,2023-04-17 14:46:00+00:00,SELL,0.16,1995.785,1985.825,2.0,154.56,9.66,TP,35.0,230.83,0.0
2023-04-18 13:46:00+00:00,2023-04-18 14:08:00+00:00,BUY,0.16,1996.195,2006.195,2.0,155.2,9.7,TP,115.0,171.25,-1.92
2023-04-19 13:52:00+00:00,2023-04-19 16:29:00+00:00,BUY,0.09,1991.528,1992.895,0.157,9.6,1.067,TIME,790.0,38.43,-24.96
2023-04-20 14:05:00+00:00,2023-04-20 14:54:00+00:00,BUY,0.21,2006.798,2002.915,-1.0,-87.84,-4.183,SL,250.0,114.6,-81.96
2023-04-21 13:50:00+00:00,2023-04-21 13:52:00+00:00,SELL,0.1,1990.225,1974.9589999999998,2.0,149.66,14.966,TP,15.0,163.1,0.0
2023-04-24 13:50:00+00:00,2023-04-24 14:28:00+00:00,SELL,0.11,1974.785,1981.835,-1.0,-80.85,-7.35,SL,195.0,8.69,-76.59
2023-04-26 14:05:00+00:00,2023-04-26 16:18:00+00:00,SELL,0.12,2001.764,1988.4419999999998,2.0,156.26,13.022,TP,670.0,177.47,-27.37
2023-04-28 14:38:00+00:00,2023-04-28 16:29:00+00:00,BUY,0.13,1989.995,1990.955,0.161,8.58,0.66,TIME,560.0,63.96,-32.89
2023-05-01 14:05:00+00:00,2023-05-01 14:05:00+00:00,SELL,0.16,1998.985,1989.2589999999998,2.0,150.82,9.426,TP,5.0,174.4,0.0
2023-05-02 14:05:00+00:00,2023-05-02 14:11:00+00:00,BUY,0.23,1989.265,1996.3250000000005,2.0,155.48,6.76,TP,35.0,176.94,0.0
2023-05-03 14:05:00+00:00,2023-05-03 14:48:00+00:00,SELL,0.2,2016.065,2020.045,-1.0,-85.6,-4.28,SL,220.0,86.0,-75.8
2023-05-04 13:50:00+00:00,2023-05-04 14:44:00+00:00,BUY,0.09,2041.005,2059.2070000000003,2.0,161.12,17.902,TP,275.0,166.68,0.0
2023-05-08 13:47:00+00:00,2023-05-08 16:29:00+00:00,BUY,0.16,2022.895,2026.914,0.789,59.5,3.719,TIME,815.0,103.02,-12.96
2023-05-09 13:48:00+00:00,2023-05-09 16:29:00+00:00,BUY,0.22,2027.948,2031.534,0.973,72.29,3.286,TIME,810.0,101.99,-79.29
2023-05-11 13:50:00+00:00,2023-05-11 16:29:00+00:00,SELL,0.11,2024.774,2017.104,1.07,81.07,7.37,TIME,800.0,151.03,0.0
2023-05-12 13:50:00+00:00,2023-05-12 14:00:00+00:00,BUY,0.23,2020.094,2016.594,-1.0,-87.4,-3.8,SL,55.0,20.95,-84.39
2023-05-15 13:50:00+00:00,2023-05-15 14:24:00+00:00,BUY,0.25,2018.604,2015.384,-1.0,-88.0,-3.52,SL,175.0,87.75,-83.22
2023-05-16 15:10:00+00:00,2023-05-16 15:10:00+00:00,SELL,0.31,2007.474,2002.394,2.0,148.18,4.78,TP,5.0,273.73,0.0
2023-05-17 14:00:00+00:00,2023-05-17 14:17:00+00:00,SELL,0.18,1979.795,1984.274,-1.0,-86.02,-4.779,SL,90.0,87.48,-77.74
2023-05-19 15:12:00+00:00,2023-05-19 15:16:00+00:00,BUY,0.19,1961.825,1970.0850000000003,2.0,151.24,7.96,TP,25.0,200.26,-30.59
2023-05-22 14:12:00+00:00,2023-05-22 16:29:00+00:00,SELL,0.2,1972.015,1975.235,-0.811,-70.4,-3.52,TIME,690.0,65.0,-66.0
2023-05-23 13:50:00+00:00,2023-05-23 13:57:00+00:00,SELL,0.2,1966.334,1970.358,-1.0,-86.48,-4.324,SL,40.0,24.78,-91.82
2023-05-24 14:05:00+00:00,2023-05-24 15:54:00+00:00,SELL,0.19,1971.365,1962.805,2.0,156.94,8.26,TP,550.0,191.71,-12.92
2023-05-26 14:35:00+00:00,2023-05-26 16:29:00+00:00,SELL,0.18,1946.015,1945.525,0.112,3.42,0.19,TIME,575.0,131.94,-8.28
2023-05-30 14:10:00+00:00,2023-05-30 16:05:00+00:00,BUY,0.25,1956.635,1963.035,2.0,152.5,6.1,TP,580.0,166.23,-60.75
2023-05-31 13:46:00+00:00,2023-05-31 14:00:00+00:00,BUY,0.11,1969.888,1962.558,-1.0,-83.93,-7.63,SL,75.0,40.7,-111.14
2023-06-01 14:05:00+00:00,2023-06-01 16:29:00+00:00,BUY,0.13,1973.198,1980.055,1.109,85.24,6.557,TIME,725.0,127.62,-45.93
2023-06-02 13:50:00+00:00,2023-06-02 16:29:00+00:00,SELL,0.09,1966.845,1955.915,1.184,95.67,10.63,TIME,800.0,105.03,-2.61
2023-06-05 13:50:00+00:00,2023-06-05 14:00:00+00:00,BUY,0.34,1946.565,1951.2650000000003,2.0,149.6,4.4,TP,55.0,252.38,-30.26
2023-06-06 13:55:00+00:00,2023-06-06 16:02:00+00:00,SELL,0.12,1957.755,1964.578,-1.0,-85.48,-7.123,SL,640.0,42.0,-81.6
2023-06-07 13:47:00+00:00,2023-06-07 14:35:00+00:00,BUY,0.18,1962.755,1958.305,-1.0,-85.5,-4.75,SL,245.0,131.94,-86.04
2023-06-12 13:50:00+00:00,2023-06-12 13:50:00+00:00,SELL,0.32,1955.945,1950.965,2.0,149.76,4.68,TP,5.0,177.28,0.0
2023-06-13 15:25:00+00:00,2023-06-13 16:29:00+00:00,SELL,0.08,1954.745,1946.365,0.89,64.64,8.08,TIME,325.0,102.16,0.0
2023-06-16 13:45:00+00:00,2023-06-16 14:20:00+00:00,BUY,0.13,1962.535,1956.305,-1.0,-84.89,-6.53,SL,180.0,44.11,-83.2
2023-06-19 14:00:00+00:00,2023-06-19 14:34:00+00:00,SELL,0.7,1951.798,1952.935,-1.0,-100.59,-1.437,SL,175.0,79.38,-68.39
2023-06-22 14:40:00+00:00,2023-06-22 16:29:00+00:00,SELL,0.14,1918.985,1916.055,0.525,36.82,2.63,TIME,550.0,88.34,-18.2
2023-06-23 14:00:00+00:00,2023-06-23 14:44:00+00:00,SELL,0.22,1931.925,1924.5649999999998,2.0,155.32,7.06,TP,225.0,171.16,-22.64
2023-06-26 13:50:00+00:00,2023-06-26 15:23:00+00:00,SELL,0.2,1924.215,1928.315,-1.0,-88.0,-4.4,SL,470.0,48.8,-83.06
2023-06-27 13:50:00+00:00,2023-06-27 14:01:00+00:00,SELL,0.21,1926.708,1918.9540000000002,2.0,156.53,7.454,TP,60.0,183.81,-15.69
2023-06-28 13:45:00+00:00,2023-06-28 15:23:00+00:00,SELL,0.12,1904.485,1911.398,-1.0,-86.56,-7.213,SL,495.0,21.48,-80.64
2023-06-29 14:10:00+00:00,2023-06-29 14:11:00+00:00,BUY,0.19,1897.045,1905.3050000000003,2.0,151.24,7.96,TP,10.0,178.22,0.0
2023-07-03 14:05:00+00:00,2023-07-03 16:29:00+00:00,BUY,0.25,1924.875,1925.245,0.115,1.75,0.07,TIME,725.0,133.33,-20.0
2023-07-04 14:10:00+00:00,2023-07-04 14:40:00+00:00,BUY,0.79,1928.835,1927.825,-1.0,-103.49,-1.31,SL,155.0,45.82,-82.16
2023-07-06 14:05:00+00:00,2023-07-06 16:29:00+00:00,SELL,0.17,1910.165,1909.345,0.174,8.84,0.52,TIME,725.0,127.16,-35.24
2023-07-07 15:10:00+00:00,2023-07-07 16:29:00+00:00,BUY,0.17,1925.534,1928.545,0.637,46.09,2.711,TIME,400.0,99.81,0.0
2023-07-10 13:50:00+00:00,2023-07-10 16:29:00+00:00,BUY,0.22,1923.558,1923.815,0.07,-0.95,-0.043,TIME,800.0,29.19,-65.85
2023-07-13 15:55:00+00:00,2023-07-13 16:29:00+00:00,SELL,0.23,1956.935,1959.305,-0.691,-61.41,-2.67,TIME,175.0,53.13,-54.74
2023-07-14 14:05:00+00:00,2023-07-14 14:48:00+00:00,SELL,0.25,1955.435,1958.645,-1.0,-87.75,-3.51,SL,220.0,111.75,-85.5
2023-07-19 14:55:00+00:00,2023-07-19 16:29:00+00:00,SELL,0.2,1975.478,1974.495,0.251,13.66,0.683,TIME,475.0,70.06,-16.74
2023-07-20 14:10:00+00:00,2023-07-20 16:29:00+00:00,SELL,0.12,1972.645,1967.445,0.782,58.8,4.9,TIME,700.0,88.08,-9.48
2023-07-21 13:50:00+00:00,2023-07-21 14:37:00+00:00,SELL,0.22,1960.595,1964.255,-1.0,-87.12,-3.96,SL,240.0,58.3,-74.8
2023-07-24 13:50:00+00:00,2023-07-24 13:53:00+00:00,BUY,0.3,1963.325,1960.635,-1.0,-89.7,-2.99,SL,20.0,20.7,-88.2
2023-07-25 13:55:00+00:00,2023-07-25 14:56:00+00:00,SELL,0.23,1957.525,1961.025,-1.0,-87.4,-3.8,SL,310.0,129.42,-85.56
2023-07-26 15:20:00+00:00,2023-07-26 16:29:00+00:00,BUY,0.22,1968.705,1971.305,0.726,50.6,2.3,TIME,350.0,137.06,0.0
2023-07-31 13:50:00+00:00,2023-07-31 16:29:00+00:00,BUY,0.22,1968.648,1971.168,0.694,48.84,2.22,TIME,800.0,80.23,-69.59
2023-08-01 14:05:00+00:00,2023-08-01 14:31:00+00:00,BUY,0.19,1948.638,1944.335,-1.0,-87.46,-4.603,SL,135.0,15.14,-93.37
2023-08-02 14:15:00+00:00,2023-08-02 14:18:00+00:00,SELL,0.29,1944.195,1938.735,2.0,149.64,5.16,TP,20.0,223.01,0.0
2023-08-03 14:08:00+00:00,2023-08-03 16:29:00+00:00,BUY,0.16,1937.624,1935.125,-0.502,-44.78,-2.799,TIME,710.0,16.5,-78.7
2023-08-07 13:50:00+00:00,2023-08-07 14:00:00+00:00,SELL,0.32,1938.284,1933.2820000000002,2.0,150.46,4.702,TP,55.0,207.01,0.0
2023-08-09 14:05:00+00:00,2023-08-09 14:28:00+00:00,BUY,0.29,1925.615,1922.865,-1.0,-88.45,-3.05,SL,120.0,54.81,-93.09
2023-08-11 14:05:00+00:00,2023-08-11 16:29:00+00:00,BUY,0.16,1917.685,1914.665,-0.615,-53.12,-3.32,TIME,725.0,44.48,-76.96
2023-08-14 13:50:00+00:00,2023-08-14 14:11:00+00:00,SELL,0.37,1903.925,1906.085,-1.0,-91.02,-2.46,SL,110.0,40.33,-84.36
2023-08-15 14:50:00+00:00,2023-08-15 16:29:00+00:00,BUY,0.19,1904.205,1904.935,0.173,8.17,0.43,TIME,500.0,139.08,0.0
2023-08-17 13:45:00+00:00,2023-08-17 15:56:00+00:00,SELL,0.19,1898.215,1889.9549999999997,2.0,151.24,7.96,TP,660.0,163.59,-21.28
2023-08-18 13:45:00+00:00,2023-08-18 15:41:00+00:00,BUY,0.19,1894.915,1890.708,-1.0,-85.63,-4.507,SL,585.0,33.5,-81.26
2023-08-22 13:55:00+00:00,2023-08-22 14:14:00+00:00,SELL,0.42,1892.715,1894.615,-1.0,-92.4,-2.2,SL,100.0,155.27,-78.12
2023-08-23 13:50:00+00:00,2023-08-23 16:29:00+00:00,BUY,0.2,1912.105,1919.375,1.845,139.4,6.97,TIME,800.0,149.6,0.0
2023-08-24 13:48:00+00:00,2023-08-24 14:47:00+00:00,BUY,0.23,1915.245,1922.1449999999995,2.0,151.8,6.6,TP,300.0,165.83,-22.77
2023-08-25 14:05:00+00:00,2023-08-25 14:05:00+00:00,BUY,0.33,1915.695,1920.615,2.0,152.46,4.62,TP,5.0,167.64,0.0
2023-08-28 13:45:00+00:00,2023-08-28 16:29:00+00:00,BUY,0.16,1917.705,1923.075,1.068,81.12,5.07,TIME,825.0,132.0,-27.04
